logD,smiles,pH
3.99,CCCSc1nc(=N[C@@H]2C[C@H]2c2ccccc2)c2nnn([C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)c2[nH]1,7.4
1.19,NC(=O)c1cccc(C[C@@H]2C[C@@H]3CC[C@H](C2)N3Cc2ccccc2)c1,7.4
3.41,O=C(c1ccccc1)C(O)(CN1CCCCC1)c1ccccc1,7.4
0.86,CCc1ccc(CCNCCCSCCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)cc1,7.4
2.6,Cc1cc(S(=O)(=O)N2CCN(C)CC2)ccc1-c1c[nH]c(=N)c(C(=O)Nc2cccnc2)n1,7.4
2.15,CC(=O)C(O)N1CCN(c2ccc(N=c3nc(-c4cnc(C)n4C(C)C)cc[nH]3)cc2)CC1,7.4
2.44,CN(C)c1nc(N(C)C)nc(N(C)C)n1,7.4
3.2,COC(=O)c1ccc(NC(=O)c2cc(OC)c(OC)c(OC)c2)cc1,7.4
1.35,O=c1[nH]c(O)cn1N=Cc1ccc(-c2ccc([N+](=O)[O-])cc2)o1,7.4
1.3,NC1(C(=O)NC(CCCN2CCCC2)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,7.4
1.86,O=C(CS(=O)(=O)c1ccccc1)c1ccccc1,7.4
1.79,Cc1ccc(S(=O)(=O)NC(=O)N2CCC(N3CCC(Oc4ccc(Cl)cc4C)CC3)CC2)cc1,7.4
4.21,COc1cccc(NC(=O)CC23CC4CC(CC(C4)C2)C3)c1C,7.4
2.5,O=C(Cc1ccccc1)N=c1[nH]ccs1,7.4
3.94,O=C(Nc1cccc2cccnc12)C1CCC(n2c(O)c3c(c2O)[C@@H]2CC[C@H]3C2)CC1,7.4
3.9,O=C(Cc1cccc2ccccc12)Nc1ccccc1,7.4
-0.84,CNC1(C)C2CCC(C2)C1(C)C,7.4
0.31,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,7.4
3.46,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,7.4
1.73,Cc1nc(CSc2nc(=N[C@H](C)CO)c3sc(=N)[nH]c3[nH]2)cs1,7.4
3.23,COc1cc(C(=O)N2CC[C@](CCN3CCC(C(N)=O)(c4ccccc4)CC3)(c3ccc(Cl)c(Cl)c3)C2)cc(OC)c1OC,7.4
2.81,CC(Oc1cccc2[nH]cnc(=Nc3ccc4c(cnn4Cc4cscn4)c3)c12)C(=O)N1CCOCC1,7.4
0.54,O=S(=O)(Nc1cccnc1)c1cccs1,7.4
3.22,O=C(Cn1cnc2ccccc21)c1ccc(Br)cc1,7.4
4.09,CCCc1nc2c(=N)[nH]c3ccccc3c2s1,7.4
0.78,O=C(O)C1Cc2c([nH]c3ccccc23)C(c2ccccc2)N1,7.4
2.36,COc1cc(CN=c2[nH]c3ccccc3[nH]2)cc(OC)c1OC,7.4
2.96,O=c1[nH]c2cc(Cl)ccc2c(O)c1-c1cccc(Oc2ccccc2)c1,7.4
4.2,CCn1c2ccccc2c2cc(NC(=O)C(C)C)ccc21,7.4
3.6,C=CCN(C(=O)NCc1ccc(OC)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,7.4
2.9,COc1cc2c(=Nc3ccc(Cl)cc3F)[nH]cnc2cc1OC[C@@H]1CCCN(C)C1,7.4
2.6,CN(c1cccc(CO)c1)c1cc[nH]c(=Nc2cc(N3CCOCC3)cc(N3CCOCC3)c2)n1,7.4
1.73,Cc1nc(CSc2nc(=N[C@H](C)CO)c3sc(=O)[nH]c3[nH]2)cs1,7.4
1.24,Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](COc5ccon5)OC4=O)cc3F)cn2)n1,7.4
2.83,CS(=O)(=O)c1cccc(N=c2[nH]ccc(=Nc3cccc4c3OCO4)[nH]2)c1,7.4
1.97,NC(=O)c1c[nH]c(=N[C@H]2CCCNC2)c2cc(-c3ccc(F)cc3F)sc12,7.4
3.3,CCN(C(=O)c1ccc(-c2ccc(Cl)cc2)o1)c1ccc(N2CCNCC2)cc1,7.4
2.9,O=C(CCN1CCCCC1)Nc1ccc(-c2cccn3c(=O)cc(N4CCOCC4)nc23)c2sc3ccccc3c12,7.4
2.17,Cc1ccc(S(=O)(=O)N2CCN(C(=O)c3ccco3)CC2)cc1,7.4
3.6,CC(C)(C)OC(=O)N1CCN(c2ncc(OCc3ccncc3F)cn2)CC1,7.4
3.7,Cc1ccc(CN2C(=O)CCSc3ccc(Cl)cc32)cc1,7.4
1.88,CC(C)C(NC(=O)Cn1c(-c2ccccc2)cc2c(=O)[nH]c(=O)[nH]c2c1=O)C(=O)C(F)(F)F,7.4
1.11,NC(=O)c1cccc(C[C@H]2C[C@@H]3CC[C@H](C2)N3Cc2ccccc2)c1,7.4
1.07,Cc1n[nH]c(C)c1Cc1sc2c(c1C(=O)N1C[C@H](O)CO1)c(=O)n(C)c(=O)n2CC(C)C,7.4
3.29,O=c1c2cnn(-c3ccccc3)c2nc(-c2ccco2)n1-c1ccccc1,7.4
3.51,O=C(c1c[nH]c(=O)c2ccccc12)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,7.4
0.87,COc1ccc2c(c1)N(CCN1CCC(NCc3ccc4c(n3)NC(=O)CO4)CC1)C(=O)CO2,7.4
2.37,N=c1[nH]cnc2c1nc(Sc1nc3cccc(Cl)c3s1)n2CCO,7.4
3.6,COc1cc2[nH]cnc(=Nc3cc(NC(=O)c4cccc(N5CCOCC5)c4)ccc3C)c2cc1OC,7.4
2.18,Cc1ccccc1C(=O)N1CCN(c2ccccn2)CC1,7.4
2.6,O=C(O)C(Cc1ccc(F)cc1)N1CCC(CN2CCC(Oc3ccc(Cl)cc3Cl)CC2)CC1,7.4
2.14,COc1ccc(-c2cncc(CNC3CCCC3)n2)c(OC)c1,7.4
4.09,COC1CCN(C(=O)C2CCN(CCc3c(-c4cc(C)cc(C)c4)[nH]c4sc(C(C)(C)C(=O)N5C6CCC5CC6)cc34)CC2)CC1,7.4
1.94,C1=CCC(c2cc3ccccc3o2)CNC1,7.4
3.48,O=C(CNC(O)c1cc(=O)[nH]c2ccccc12)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1,7.4
2.63,CC(C)c1ncc(NC(=O)OCc2ccccc2)c(=O)n1CC(=O)NC(C(=O)C(F)(F)F)C(C)C,7.4
2.35,CCN(CC)C(=O)c1ccc(C(c2cccc(NC(=O)C3CC3)c2)N2CCN(CCOC)CC2)cc1,7.4
1.9,CN(C)CCCNS(=O)(=O)c1ccc(N=c2nc(-c3cnc4ccccn34)cc[nH]2)cc1,7.4
0.16,Cc1[nH]c2ncnn2c(=O)c1CCOC(=O)c1c(F)cccc1F,7.4
2.08,COc1ccc(F)c(F)c1C(=O)c1c[nH]c(=NC2CCN(S(C)(=O)=O)CC2)[nH]c1=N,7.4
1.01,NC(=O)c1cccc(N[C@@H]2C[C@@H]3CC[C@H](C2)N3Cc2ccccc2)c1,7.4
4.0,Clc1ccc(-c2cn3ccccc3n2)cc1,7.4
1.0,CCn1c(O)c(-c2ccccc2)[nH]c1=O,7.4
1.8,Cc1ccc(NC(=O)c2ccnc(N3CCOCC3)c2)cc1N=c1cc[nH]c(OC2CCN(C)CC2)n1,7.4
3.69,N=c1[nH]c(=NCc2ccccc2)[nH]c2c1[nH]c(=O)n2Cc1ccccc1,7.4
1.44,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cccc(F)c2)C2CCN(S(C)(=O)=O)CC2)CC1,7.4
1.7,Cc1nc(C)c(-c2ccc(C3CCC(CC(=O)O)CC3)c(Cl)c2)nc1C(N)=O,7.4
3.6,FC(F)(F)c1cc(CO[C@H]2CCCN[C@H]2c2ccccc2)cc(C(F)(F)F)c1,7.4
2.47,CN(CCOc1ccc(CC(Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1)c1nc2ccccc2o1,7.4
3.4,Cc1cccc(C(=O)N2CCC(C(=O)c3ccc(F)cc3)CC2)c1,7.4
1.95,Clc1ccc([C@H]2CC=CCNC2)cc1Cl,7.4
1.17,COC(=O)c1ccc(Cn2[nH]c(=O)c3[nH]c4cc(Cl)ccc4c(=O)c3c2=O)cc1,7.4
1.25,CCN(CC)c1ncnc2c1ncn2Cc1c(Cl)cccc1Cl,7.4
2.3,COc1cc(N2CC3CNCC(C2)O3)ccc1N=c1nc(-c2cnc3ccccn23)c(Cl)c[nH]1,7.4
-0.4,CCCS(=O)(=O)N1N=Cc2cc(Cl)ccc2B1O,7.4
2.99,CN=c1ccc2ncc(-c3cccc(O)c3)n2[nH]1,7.4
2.1,CC(=O)Nc1cccc(N=c2nc3c(C#N)c[nH]n3c(=NC3CC3)[nH]2)c1,7.4
1.03,CN1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1,7.4
2.89,C[C@H](CO)N=c1[nH]c(SCc2cccc(F)c2F)nc2[nH]c(=N)cnc12,7.4
2.58,O=C(O)c1ccc(N=c2nc3c(c[nH]2)CN=C(c2c(F)cccc2F)c2cc(Cl)ccc2-3)cc1,7.4
2.62,Cc1cc(CN2Cc3ccccc3C2C(=O)Nc2ccc(Cl)cc2Cl)ccc1OCC(=O)O,7.4
2.14,CCON=C(c1ccc(Br)cc1)C1CCN(C2(C)CCN(C(=O)c3c(C)cc[n+]([O-])c3C)CC2)CC1,7.4
1.74,CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(N)c1=O)C(=O)C(F)(F)F,7.4
3.7,CCOc1ccc(-n2c(C(C)N(Cc3cccnc3)C(=O)Cc3ccc(OC(F)(F)F)cc3)nc3ncccc3c2=O)cc1,7.4
3.11,COc1cc2[nH]c(=Nc3ccc([C@@H](C)NC(C)=O)cc3)ncc2cc1-c1ccncc1,7.4
2.55,O=C(N=c1[nH]ccs1)C(CC1CCOCC1)c1ccc(S(=O)(=O)C2CC2)cc1,7.4
3.0,Cc1cccc(NS(=O)(=O)c2cccc3nonc23)c1,7.4
3.02,CCOc1cc2[nH]nc(C(N)=O)c(=Nc3cc(C)ccc3F)c2cc1N1CCN(C)CC1,7.4
3.96,O=S(=O)(Nc1ccccc1-c1ccccc1)c1ccccc1,7.4
2.48,Cc1c(C)c(O)c(C(=CCCCCC(=O)O)c2ccccc2)c(C)c1O,7.4
3.14,Cc1c(Cl)ccc(OC2CCN(C[C@H](O)CNC(=O)c3c[nH]c(=O)cc3C(F)(F)F)CC2)c1Cl,7.4
2.47,Cc1ccc(-c2ccc(=N)[nH]n2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,7.4
3.07,CC[C@H](NC(=O)c1c([S+](C)[O-])c(-c2ccccc2)nc2cc(Cl)ccc12)c1ccccc1,7.4
3.04,O=C(CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(c1ccc(F)cc1)c1ccc(=O)[nH]c1,7.4
-0.45,CCS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)c(C)c1,7.4
2.1,CC(c1cc2ccccc2o1)n1[nH]c(=O)c2[nH]c3cc(Cl)ccc3c(=O)c2c1=O,7.4
1.86,Cc1cc(CN=c2nc(N=c3cc(C)[nH][nH]3)cc[nH]2)on1,7.4
2.81,CCCC(=O)Nc1ccc2c(c1)C(=O)C(=O)c1ccccc1-2,7.4
3.45,CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,7.4
3.7,Clc1ccc(N=c2[nH]nc(Cc3ccncc3)c3ccccc23)cc1,7.4
0.88,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,7.4
2.21,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,7.4
1.6,Cc1nc(C)c(-c2ccc(C3CCC(CCC(=O)O)CC3)cc2)nc1C(N)=O,7.4
0.3,NC(=O)Cc1ccccc1,7.4
0.64,CC(=O)O[C@H]1CC[C@]2(C=O)[C@H]3CC[C@]4(C)C(c5coc(O)c5)CC[C@]4(O)[C@@H]3CC[C@]2(O)C1,7.4
3.58,COc1cc2[nH]cnc(=Nc3cccc(Cl)c3F)c2cc1CN1CCCC1C(N)=O,7.4
0.33,CC(C)NNC(=O)c1ccncc1,7.4
2.42,NC(=O)Nc1sc(-c2ccccc2)cc1C(N)=O,7.4
3.22,N=c1[nH]c(N)ccc1N=Nc1ccccc1,7.4
3.27,CCCSc1[nH]c(=NC)ccc1C(=O)N[C@H]1C2CC3CC1C[C@](O)(C3)C2,7.4
3.6,N#Cc1cc(O)cc2nc(-c3ccc(O)cc3)oc12,7.4
0.27,O=C(NC(Cc1ccc(C#CCCN=c2cccc[nH]2)cc1)C(=O)O)c1c(Cl)cccc1Cl,7.4
3.3,O=C1CCOc2nc(C#CC3CCCCC3)ccc21,7.4
2.1,Cc1ccc(-n2[nH]c(=O)c3cccnc32)cc1,7.4
0.93,COc1ccc(C(=O)N2CCCC2=O)cc1,7.4
1.17,CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,7.4
1.41,Oc1ccc2c3c1O[C@H]1c4[nH]c5c(c4C[C@@]4(O)[C@@H](C2)N(CC2CC2)CC[C@]314)C[C@@]1(O)[C@H]2Cc3ccc(O)c4c3[C@@]1(CCN2CC1CC1)[C@H]5O4,7.4
2.5,Clc1cccc2[nH]ncc12,7.4
1.64,N#Cc1ccc(NC(=O)Nc2ccccc2Br)c2[nH]nnc12,7.4
1.97,Nc1ccc(Cl)c(-c2nc3ncccc3o2)c1,7.4
1.91,C[C@@H]1CN(Cc2ccc(F)cc2)CCN1C(=O)COc1ccc(Cl)cc1NC(N)=O,7.4
2.8,CN(C(=O)c1ccncc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,7.4
3.62,Cc1ncc(-c2cc[nH]c(=Nc3ccc(C#N)cc3)n2)n1C(C)C,7.4
2.39,N#Cc1cccc(NCC(=O)Nc2c(Cl)ccc3nc(N4CC[C@@H](O)C4)ccc23)c1,7.4
1.42,N#CC1(NC(=O)C2CCCCC2C(=O)N2CCN(c3nc4c(s3)COCC4)CC2)CC1,7.4
2.55,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(c2ccccn2)CC1,7.4
3.57,Cc1ccc(C(=O)Oc2ccc(C(O)CNC(C)(C)C)cc2OC(=O)c2ccc(C)cc2)cc1,7.4
3.66,CCCCC(CC)CNC(=O)c1ccc2c(c1)c(Cc1ccc(C(=O)NS(=O)(=O)c3ccccc3C)cc1OC)cn2C,7.4
1.73,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(S(C)(=O)=O)cc2)CC1,7.4
0.25,Cc1ccc(S(=O)(=O)N=c2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)[nH]n2C2CCS(=O)(=O)CC2)cc1,7.4
2.26,COCCOc1nc(=N)c2[nH]c(=O)n(Cc3ccccc3)c2[nH]1,7.4
3.9,Cc1ccc(CO)cc1N(c1cc[nH]c(=Nc2cc(N3CCOCC3)cc(N3CCOCC3)c2)n1)C(C)C,7.4
3.4,NC(=O)c1cc(C(N)=O)n(-c2cccc(-c3cc(C(F)(F)F)ccc3C(F)(F)F)c2)n1,7.4
2.28,CS(=O)(=O)Nc1cc(N=c2[nH]ccc(=Nc3c(Cl)ccc4c3OCO4)[nH]2)cc(C(N)=O)c1,7.4
0.8,O=C(Nc1cccc(-c2nn[nH]n2)c1)c1cc(O)cc(C(F)(F)F)c1,7.4
0.7,N#Cc1cccc(-c2cccc(-c3nn[nH]n3)c2)c1,7.4
0.79,COc1ccc(CC(C)(C)NC[C@H](O)c2cc(O)cc3c2OCC(=O)N3)cc1,7.4
2.2,NC1(c2ccc(-c3ncc4cnccc4c3-c3ccccc3)cc2)CCC1,7.4
1.7,N#Cc1c[nH]n(-c2ccccc2)c1=NC(=O)c1ccccc1F,7.4
1.9,Cc1cc(=O)[nH]c2ccccc12,7.4
2.4,C[C@H](Cc1cccc(CC(=O)NC23CC4CC(CC(C4)C2)C3)c1)NC[C@H](O)c1ccc(O)c(CO)c1,7.4
0.95,Oc1ccc(-c2ccc(C3(O)CN4CCC3CC4)cc2)cc1,7.4
1.23,CNC(=O)c1snnc1-c1ccccc1,7.4
1.77,CC(C)(C)NC(=O)Nc1cccc(Cn2[nH]c(=O)c3[nH]c4cc(Cl)ccc4c(=O)c3c2=O)c1,7.4
2.91,CN1CCN(c2nc(=NCCNc3ccc([N+](=O)[O-])cc3)c3ccccc3[nH]2)CC1,7.4
-0.2,O=C(O)CSCC(=O)N=c1[nH]c(-c2ccc(F)cc2)cs1,7.4
-0.48,O=C(NC(Cc1ccc(OCCN=c2cccc[nH]2)cc1)C(=O)O)c1c(Cl)cccc1Cl,7.4
2.8,CC(C)(C)OC(=O)N1CCC(c2ncc(OCc3ccc(S(C)(=O)=O)cc3)cn2)CC1,7.4
3.0,CC(C)Cn1c(=O)[nH]c(=O)c2c(C(=O)N3CCC3)c(Cc3ccccc3C(F)(F)F)sc21,7.4
3.17,N=c1[nH]cnc2c1c(COc1cccc(Cl)c1)nn2C1CCOCC1,7.4
3.21,O=C(COCc1ccccc1)Nc1ccc2c(c1)C(=O)C(=O)c1ccccc1-2,7.4
3.09,N#Cc1c[nH]n2c(=NC3CC3)cc(-n3ccc4ccc(CO)cc43)nc12,7.4
-0.96,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,7.4
2.9,NC1(c2ccc(-c3c(-c4ccccc4)ccc4ccnn34)cc2)CCC1,7.4
3.0,CN(C(=O)Cc1ccc(-n2cnnn2)cc1)C1CCN(Cc2ccc(C(F)(F)F)cc2)CC1,7.4
1.37,CCC(c1nc2ccoc2c(=O)n1Cc1ccccc1)N(CCCN)C(=O)c1ccc(C)cc1,7.4
2.04,COc1ccc(N(C(=O)c2occc2C)C(C(=O)NC[C@@H](C)O)c2ccccc2F)c(OC)c1,7.4
2.95,CCCc1c(OCc2cccc(NC(=O)Cc3ccccc3C(=O)O)c2)ccc(C(C)=O)c1O,7.4
3.1,Cc1ncccc1Oc1ncnc(OC2C3COCC2CN(C(=O)OC(C)C)C3)c1C,7.4
3.15,C[C@H](CO)N=c1[nH]c(SCc2cccc(F)c2F)nc2nccnc12,7.4
1.3,NC(=O)c1cnc(-c2ccc(C3(N)CCC3)cc2)c(-c2ccccc2)c1,7.4
2.86,C[C@H](CO)N=c1[nH]c(SCc2ccccc2)nc2[nH]c(=O)sc12,7.4
0.77,N#Cc1cc(F)c(Cl)cc1O[C@H](CCN)c1ccccc1,7.4
3.7,Cc1ccc(CO)cc1N(C)c1cc[nH]c(=Nc2cc(OC3CCOCC3)cc(N3CCOCC3)c2)n1,7.4
3.37,CC(C)(CO)N=c1[nH]c(SCc2cccc(F)c2F)nc2[nH]c(=N)sc12,7.4
3.83,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,7.4
1.37,CC(C)(C)NS(=O)(=O)c1cncc(-c2ccc3nc(=NC(=O)NCC(=O)N4CCCC4)[nH]n3c2)c1,7.4
2.2,O=C(N=c1cccc[nH]1)c1ccccc1,7.4
1.44,O=c1c2sccc2n(CC2COc3ccccc3O2)c(=O)n1O,7.4
3.92,c1ccc(Sc2ccc3ccccc3n2)cc1,7.4
1.1,O=C(Nc1cccc(-c2nn[nH]n2)c1)c1cc(C(F)(F)F)cc2[nH]cnc12,7.4
1.69,COC[C@H](C)Oc1cc(Oc2ccc(Cl)cc2)cc(C(=O)N=c2ccc(C(=O)O)c[nH]2)c1,7.4
2.35,C[C@@H]1CN(c2ccccc2)CCN1C(=O)C1CCCCC1C(=O)NC1(C#N)CC1,7.4
0.9,COc1ccc2ncc(=O)n(CCN3CC[C@@H](NCc4cc5c(cn4)OCCO5)[C@H](O)C3)c2c1,7.4
2.21,COCCOCCOc1ccc(-c2cc(C(N)=O)c(NC(N)=O)s2)cc1,7.4
2.31,CCc1[nH]c(=N)[nH]c(=N)c1-c1ccc(Cl)cc1,7.4
1.64,CC(C(=O)NCCN1CCCC1)c1ccc(OS(=O)(=O)C(F)(F)F)cc1,7.4
2.71,Nc1ccc(OCCc2ccccc2)cc1,7.4
1.67,O=C(O)CCc1ccc(OCc2cccc(Br)c2)cc1,7.4
3.3,O=C(N=c1[nH]cc(F)s1)C(CC1CCOCC1)c1ccc(S(=O)(=O)C2CC2)cc1,7.4
2.13,Cc1ncc(-c2[nH]c(=Nc3ccc(C(=O)NC4CCN(C)CC4)cc3)ncc2F)n1C(C)C,7.4
3.6,O=c1cc(-c2ccccc2)oc2ccc(O)cc12,7.4
2.32,CC(C)C(NC(=O)Cn1c(-c2cccs2)ncc(NC(=O)OCC(F)(F)F)c1=O)C(=O)C(F)(F)F,7.4
1.53,ON=C(O)C1COC(c2ccc(F)c(C(F)(F)F)c2)=N1,7.4
3.0,CCCc1c(OCCCOc2ccc3c(=O)cc(C(=O)O)oc3c2CCC)ccc(C(C)=O)c1O,7.4
2.86,NS(=O)(=O)c1ccc(N=c2nc(-c3ccccc3)cc[nH]2)cc1,7.4
0.2,CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C,7.4
3.3,CCN(CC)CCN=c1[nH]cnc2c1sc1nc(N3CCOCC3)c3c(c12)CCCC3,7.4
2.0,CC(=O)NC1CC(C)N(C(=O)c2ccccc2)c2ccccc21,7.4
1.92,CCN(CCNCCc1ccc(O)c2[nH]c(=O)sc12)C(=O)CCOCCc1ccccc1,7.4
0.4,OCC(O)CN1CCN(c2ccccc2)CC1,7.4
2.63,C[C@@H](CO)Oc1cc(Oc2ccc(S(C)(=O)=O)cc2)cc(C(=O)N=c2[nH]ccs2)c1,7.4
2.49,COc1cc(OC)c(S(=O)(=O)N2c3ccccc3CCC2C)cc1NC(=O)Cc1ccnc(F)c1,7.4
3.66,Cc1sc2ncnc(N3CCN(c4ncccn4)CC3)c2c1C,7.4
3.27,O=C(NC1Cc2ccccc2N(C[C@@H](O)CO)C1=O)c1cc2cc(Cl)sc2[nH]1,7.4
2.6,N=c1[nH][nH]c2nnc(-c3ccccc3)c(-c3ccccc3)c12,7.4
2.31,O=C(NCc1ccncc1)c1ccc(Oc2ccc(C#C[C@@]3(O)CN4CCC3CC4)cc2)cc1,7.4
2.1,O=C1c2ccc(O)cc2C(=O)N1c1ccc(O)cc1F,7.4
2.8,C[C@H]1COCCN1c1cc(C2(S(C)(=O)=O)CC2)nc(-c2cccc3[nH]ccc23)n1,7.4
3.01,Cc1ccc(CC(C(=O)O)N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)cc1,7.4
2.48,COc1ccc(CC(=O)NC(N=C(Nc2ccccc2C)NC#N)C(C)(C)C)cc1OC,7.4
3.64,CN1Cc2ccccc2C(c2ccc(Cl)cc2)C1,7.4
-1.31,O=C(O)CSc1c[nH]c2ccccc12,7.4
1.22,O=c1c(Cc2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,7.4
3.49,C[C@@H](Oc1ccc(S(C)(=O)=O)cc1C(=O)N1CCN(c2ncc(C(F)(F)F)cc2F)CC1)C(F)(F)F,7.4
0.9,N#CCNC(=O)C1CCCCC1C(=O)N1CCCCC1,7.4
-0.31,CN=c1cccc(CCOc2ccc(CC(NC(=O)c3ccccc3Cl)C(=O)O)cc2)[nH]1,7.4
1.98,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,7.4
3.05,COCCC(=O)N[C@@H](C)c1ccc(N=c2nc3ccc(-c4ccncc4)cc3c[nH]2)cc1,7.4
0.76,COc1ccc(C2(C#N)CCC(C(=O)O)CC2)cc1OC1CCCC1,7.4
2.46,CCOc1ccccc1-c1ccc(-c2nc3ccc(F)cc3c(C(=O)NCCOCCN)c2C)cc1,7.4
0.15,Cc1ccc(C#N)cc1-c1cc(C(F)(F)F)ccc1OCC(=O)O,7.4
2.91,CS(=O)(=O)c1cccc(N=c2[nH]ccc(=Nc3cccc4[nH]ncc34)[nH]2)c1,7.4
2.26,COCCNS(=O)(=O)c1ccc(-c2c[nH]c(=N)c(C(=O)Nc3cccnc3)n2)cc1,7.4
0.87,CNC(C)C(=O)NC(C(=O)N[C@H]1CCCN(C(=O)c2ccccc2)C1)C1CCCCC1,7.4
2.6,O=C(Nc1ccc(Cl)c(S(=O)(=O)N2CCNCC2)c1O)Nc1cccc(F)c1Cl,7.4
0.53,CN1CC=C(c2cccc(O)c2)CC1,7.4
-0.84,O=C(O)COc1ccc(C(=O)c2cccs2)c(Cl)c1Cl,7.4
1.7,COC=C1CSC2C(=NC(=O)C(NOC)c3csc(=N)[nH]3)C(=O)N2C1C(=O)OC(C)OC(=O)OC(C)C,7.4
3.97,OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,7.4
2.9,CS(=O)(=O)c1ccc(C(CCNC(=O)c2ccc(C#N)cc2)c2ccc(F)cc2)cc1,7.4
1.13,Cc1cccc2c(CCNCc3cccc(CCNC[C@H](O)c4ccc(O)c5[nH]c(=O)sc45)c3)c[nH]c12,7.4
2.69,Cc1cn([C@H]2CCCN(S(=O)(=O)c3ccc(CO)c(Oc4cccc(Cl)c4)c3)C2)c(=O)[nH]c1=O,7.4
1.9,N=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CSCCCNC(=O)Nc2ccccc2)[C@@H](O)[C@H]1O,7.4
3.72,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,7.4
1.7,CC12NC(Cc3ccccc31)c1ccccc12,7.4
1.74,COc1ccc(N2CCN(C(=O)C3CCCCC3C(=O)NC3(C#N)CC3)CC2)cc1,7.4
2.75,C[C@@H]1CN(c2ccc3c(n2)NC(=O)CO3)[C@H](c2ccccc2)CO1,7.4
4.1,CC(C)c1ccc2[nH]c3c(c2c1)CN(C(=O)C1CCCCC1C(=O)NC1(C#N)CC1)CC3,7.4
2.7,Cc1nc2ccccn2c1-c1cc[nH]c(=Nc2cccc(Cl)c2)n1,7.4
0.99,O=C(O)COc1ccc(Cl)cc1CN1CCN(S(=O)(=O)c2ccc(F)cc2)CC1,7.4
1.84,O=c1[nH]c2c(O)ccc(CCNCCCS(=O)(=O)NCCOCCSc3ccccc3)c2s1,7.4
4.1,CCc1nc2ccc(C(=O)NCc3ccc4c(c3)OCO4)cn2c1N(C)Cc1cccs1,7.4
1.98,COCc1ccoc1C(=O)N(c1ccc(OC)cc1OC)C(C(=O)NC[C@@H](C)O)c1ccccc1F,7.4
2.65,Cc1ccc(NC(=O)c2cccc(N(C)C)c2)cc1NC(=O)c1ccc(O)cc1,7.4
2.23,COc1cc(F)ccc1-c1cncc(CNC2CCC2)n1,7.4
3.7,C=CC(=O)Nc1ccc2[nH]cnc(=Nc3cccc(C)c3)c2c1,7.4
2.41,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,7.4
3.3,CCN(CC)C(=O)c1ccc2[nH]c(-c3cc(C)cc(C)c3)c(CCNCCCCc3ccncc3)c2c1,7.4
2.11,Cc1c[nH]c(=Nc2ccc(OCCN3CCCC3)cc2)[nH]c1=Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,7.4
1.85,N=c1[nH]cc(-c2cnn(C3CCNCC3)c2)cc1-c1nc2ccccc2o1,7.4
2.23,N#Cc1c[nH]n2c(=N)cc(-c3ccc(F)cc3)nc12,7.4
