smiles,NumAtoms
O=C(CN1CCCCC1)Nc1ccc(Br)cc1,17
O=C(CN1CCCCC1)Nc1ccc(I)cc1,17
O=C(CN1CCCCC1)Nc1ccccc1F,17
O=C(CN1CCCCC1)Nc1ccccc1Br,17
O=C(CN1CCCCC1)Nc1cccc(F)c1,17
O=C(CN1CCCCC1)Nc1cccc(I)c1,17
COc1ccc(NC(=O)CN2CCCCC2)cc1,18
CCOc1ccc(NC(=O)CN2CCCCC2)cc1,19
CC(C)Cc1cc(C(=O)NN)ccn1,14
CCOc1cc(C(=O)NN)ccn1,13
N=c1cc(C(=O)NN)cc[nH]1,11
CC(=O)N=c1cc(C(=O)NN)cc[nH]1,14
CC(=O)NCc1cc(C(=O)NN)ccn1,15
NNC(=O)c1ccnc(Cl)c1,11
NNC(=O)c1ccnc([N+](=O)[O-])c1,13
NNC(=O)c1ccnc(-c2ccccc2)c1,16
NNC(=O)c1ccnc(Cc2ccccc2)c1,17
O=NN(CCCl)C(=O)NC1C(O)CCCC1O,17
CC(=O)OCC1OC(NC(=O)N(CCCl)N=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,32
CCCC(C)CCC(C)=O,10
CC(C(=O)O)N(C(=O)c1ccccc1)c1ccc(F)c(Cl)c1,22
Cc1cc(Br)cc(C(=O)NC(C)C)c1O,15
Cc1cc(Br)cc(C(=O)NC2CC2)c1O,15
CCNC(=O)c1cc(Cl)cc(C)c1O,14
Oc1ccc(O)n1-c1cccc(Br)c1,14
COc1cccc(S(N)(=O)=O)c1,12
NC1CC2CC1c1ccccc12,12
CNC1CC2CC1c1ccccc12,13
Clc1cc2oc3c(Cl)cc(Cl)c(Cl)c3c2cc1Cl,18
Clc1cc2oc3ccc(Cl)c(Cl)c3c2cc1Cl,17
Cc1cccc(C)c1N(C(=O)CCl)C1CCOC1=O,19
c1ccc(-c2cc3ccccc3cn2)nc1,16
CC(=O)OC1COC(NC(=O)N(CCCl)N=O)C(OC(C)=O)C1OC(C)=O,27
Clc1cc2c(Cl)c(Cl)c(Cl)c(Cl)c2c(Cl)c1Cl,17
N#CCCOc1cccc2ccccc12,15
CC(=O)N=C1C(=O)c2ccccc2C(=O)C1Nc1ccccc1,23
CC(C)Cc1[nH]c(=O)[nH]c1O,11
Clc1ccc(Oc2ccc(Cl)cc2Cl)cc1,16
Cc1cc(=O)n(CCOc2ccc3ccccc3c2)[nH]1,20
NCCCCCc1ccncc1,12
NCCCCCc1ccccn1,12
CCCCSC1=CC(=O)c2ccccc2C1=O,17
CCCCN=C1CC(=O)c2ccccc2C1=O,17
COc1ccc(CCNCC(O)COc2cccc(C)c2)cc1OC,25
Cn1cnc(Br)c1[N+](=O)[O-],10
N=c1[nH]c(=N)c2ncn(COCCO)c2[nH]1,16
N=c1[nH]c(=O)c2ncn(COCCO)c2[nH]1,16
CC(=O)Nc1ccc(Cl)cc1F,12
Clc1cc(Cl)c(-c2ccc(Cl)c(Cl)c2Cl)c(Cl)c1,18
Clc1cc(Cl)c(-c2cc(Cl)c(Cl)c(Cl)c2)c(Cl)c1,18
Cc1cnc(Cl)cn1,8
CCCOC(=O)c1cccs1,11
C=CCN1CCCC1CNC(=O)c1cc2[nH]nnc2cc1OC,23
CCC(N)C(=O)Nc1c(C)cccc1C,15
OCC(O)c1ccccc1Cl,11
CC(=O)OC1CCCCC1NC(=O)N(CCCl)N=O,19
CC(=NO)c1cccs1,9
Clc1cc(Cl)c(NC2=NCCN2)cc1Cl,15
Clc1cc(Cl)c(NC2=NCCN2)c(Cl)c1,15
CN(C)N=[N+]([O-])c1ccccc1,12
COc1cccc(Cc2c[nH]c(=N)[nH]c2=N)c1,17
CC(=O)OC=C1CSC2C(NC(=O)CSc3cc(Cl)ccc3Cl)C(=O)N2C1C(=O)O,30
CN=C(NCCSCc1[nH]cnc1C)N[N+](=O)[O-],18
CSC(C)=NOC(=O)N(C)SN(C)C(=O)ON=C(C)SC,21
CCN(C)N=Nc1ccc(C(N)=O)cc1,15
CN(CCO)N=Nc1ccc(C(N)=O)cc1,16
CCCCN(C)N=Nc1ccc(C(N)=O)cc1,17
CCCCCN(C)N=Nc1ccc(C(N)=O)cc1,18
CC(C)N(C)N=Nc1ccc(C(N)=O)cc1,16
CN(Cc1ccccc1)N=Nc1ccc(C(N)=O)cc1,20
CN(N=Nc1ccc(C(N)=O)cc1)C(C)(C)C,17
CC(C)N1CCC(N(C(=O)Cc2ccccc2)c2ccc(Cl)cc2)CC1,26
CSc1ccc(OCc2ncc([N+](=O)[O-])n2C)cc1,19
Cn1cc(-c2ccccc2)c(=O)c(-c2cccc(C(F)(F)F)c2)c1,24
Fc1cccc(F)c1NC1=NCCN1,14
Fc1cccc(Cl)c1NC1=NCCN1,14
CCCOC(=O)c1ccc(S(N)(=O)=O)cc1,16
CCCCOC(=O)c1ccc(S(N)(=O)=O)cc1,17
CCCCCOC(=O)c1ccc(S(N)(=O)=O)cc1,18
CCNC(=O)c1ccc(S(N)(=O)=O)cc1,15
CCCCNC(=O)c1ccc(S(N)(=O)=O)cc1,17
CCCCCNC(=O)c1ccc(S(N)(=O)=O)cc1,18
CCCCCCNC(=O)c1ccc(S(N)(=O)=O)cc1,19
O=C(NCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1)c1ccc(F)cc1,29
COC(O)c1cc(O)n(C)c1,11
O=NN1CC(Cl)C(Cl)C1,9
CC=CCC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,85
O=C1C(N2CCN(CCO)CC2)=C(N2CC2)C(=O)C(N2CCN(CCO)CC2)=C1N1CC1,32
CN(CCO)C1=C(N2CC2)C(=O)C(N(C)CCO)=C(N2CC2)C1=O,24
O=C(CO)CNc1c(O)c(N2CC2)c(NCC(O)CO)c(O)c1N1CC1,26
O=c1ccoc2cc(O)ccc12,12
COC(=O)C1C(C=C(Cl)Cl)C1(C)C,13
CN(C)C(=O)c1ccsc1,10
CNC(=O)c1ccsc1,9
CC(=O)Nc1c(C)cccc1[N+](=O)[O-],14
CN(C)CNC(=O)c1ccccc1,13
CC(C)OC(=O)C(C(=O)OC(C)C)=C1SC=CS1,18
CCCCCCOc1ccc(CC(=O)O)cc1,17
O=C(Nc1ccccc1)NC(CO)(CO)CO,17
C=CC1(C)CCC(C(C)(C)O)O1,12
Oc1ccc(O)n1-c1cccc(C(F)(F)F)c1,17
COC1C(Cl)C(Cl)C(Cl)C(OC)C1OC,15
COC1C(Cl)C(Cl)C(Cl)C(Cl)C1SC,14
ClC1CC(Cl)C(Cl)CC1Cl,10
NC(=O)C1CSC(c2oc(CO)c(O)c2O)N1,17
Clc1ccc(Oc2cc(Cl)c(Cl)cc2Cl)c(Cl)c1,18
Clc1ccc(Oc2cc(Cl)c(Cl)cc2Cl)cc1Cl,18
CC(C)C=NCC(=O)NC(=O)C=[NH+][NH-],14
CCCCCC=NC(=O)CNC(=O)C=[NH+][NH-],16
[NH-][NH+]=CC(=O)N=CC(=O)N1CCOCC1,15
NC(=O)N=[N+]([O-])c1ccccc1,12
N#CN=[N+]([O-])c1ccc([N+](=O)[O-])cc1,14
NCC1(CC(=O)O)CCCCC1,12
CCOC(=O)CN(C(=O)CCl)c1ccccc1CC,19
CCOC(=O)CN(C(=O)CCl)c1ccccc1-c1ccccc1,23
CCOC(=O)CN(C(=O)CCl)c1ccccc1OC,19
CCOC(=O)CN(C(=O)CCl)c1ccccc1OC(C)C,21
CC(C)NC(O)=NO,8
CC(=O)C(O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I,31
OC(c1ccc(Cl)cc1)(c1cncnc1)c1ccccc1Cl,22
COCC(O)Cn1c([N+](=O)[O-])cnc1C,15
Clc1ccc(C2(Cn3cncn3)OCCO2)c(Cl)c1,19
CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,22
CCC1CCOC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,22
OCc1cc(Cl)cc(Cl)c1,10
CN=C(N)N=C(N)Nc1ccc(Cl)cc1,15
CCN=C(N)N=C(N)Nc1ccc(Cl)cc1,16
OCC1OC(Oc2cc(OC3OC(CO)C(O)C(O)C3O)c(I)cc2I)C(O)C(O)C1O,32
CCCc1c2c(c(O)c3c(=O)cc(C(=O)O)oc13)CCCC2,22
C=c1oc(=Cc2ccc(OC)cc2)c(O)c1C(=O)OCC,21
OCC1OC(Oc2ccc(I)c(OC3OC(CO)C(O)C(O)C3O)c2I)C(O)C(O)C1O,32
CC(=O)OC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,15
Cn1c(C(C)(C)O)cnc1[N+](=O)[O-],13
c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1,24
C=CC(N)CCC(=O)O,9
Oc1ccc(O)n1-c1cccc(F)c1,14
Oc1ccc(O)n1-c1ccc(F)cc1,14
CCCNC(=O)c1ccco1,11
O=C(O)Cc1ccc(OCc2ccccc2)c(Cl)c1,19
OCCCCc1cccnc1,11
O=NN(CCCl)C(=O)NCCCCNC(=O)N(CCCl)N=O,22
O=NN(CCCl)C(=O)NCCO,12
CCCCCCCC1(CC)C(=O)NC(=O)NC1=O,18
CC(=O)NC(C(C)=O)C(N)O,11
CCCCc1ccc(CO)cc1,12
O=C(O)c1ccc2c(c1)OCCOCCOCCOCCOCCO2,25
COCOC(=O)C1N2C(=O)C(N3C(=O)C(c4ccc(O)cc4)NC3(C)C)C2SC1(C)C,31
CN(C)C(=O)n1cc(F)c(=O)[nH]c1=O,14
Clc1cccc(C2NCCS2)c1,12
CCCCC(C#N)(Cn1ccnc1)c1ccccc1,19
CC(=O)OCC1CCC(NC(=O)N(CCCl)N=O)CC1,20
CC(C)N1CCOC(c2cccc(Cl)c2)C1,16
CN1C(=O)CCC1(O)c1cccnc1,14
O=C1C(Cl)C(CCl)CN1c1cccc(C(F)(F)F)c1,19
Nc1ccc(CO)cc1,9
O=C(c1ccccc1)n1c(=O)[nH]cc(F)c1=O,17
CCC1OC(=O)CC(O)C(C)C(OC2OC(C)C(O)C(N(C)C)C2O)C(CC=O)CC(C)C(=O)C=CC(C)=CC1CO,42
c1ccc2c(c1)OCCOCCOCCOCCOCCOCCOc1ccccc1OCCO2,35
Clc1ccc(Oc2ccccc2Cl)cc1Cl,16
Clc1ccc(Oc2cc(Cl)c(Cl)cc2Cl)cc1,17
CC(C)C(Cl)C(=O)NC(N)=O,11
C=CCC1(CC)C(=O)NC(=O)N(C)C1=O,15
CCC1(C(C)c2ccccc2)C(=O)NC(=O)N(C)C1=O,20
COc1cc(CCN)cc(OC)c1OC(C)C,17
COc1cc(CCN)cc(OC)c1Br,14
CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCc2ccccc2)CC1C,30
COC(=O)c1cc(Sc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],25
CCC(Cl)(CC)C(=O)NC(N)=O,12
CCCCCCNC(=O)n1cc(F)c(=O)[nH]c1=O,18
CC(C)(SC(=O)N1CCCCC1)c1ccccc1,18
ON=Cc1cnns1,8
Cc1nnc(C=NO)s1,9
Cc1nsc(C=NO)n1,9
Cc1nc(-c2ccccc2)c2ccccc2n1,17
CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C2SC(C)(C)C3C(=O)O)c2ccccc2)C(=O)C1=O,36
CC(C)N1CCN=C1CN1CCCCSc2ccc(Cl)cc21,22
Cc1c(N(C)C)cc(Cc2c[nH]c(=N)[nH]c2=N)cc1N(C)C,22
COc1c(N(C)C)cc(Cc2c[nH]c(=N)[nH]c2=N)cc1N(C)C(C)=O,25
COc1c(N(C)C)cc(Cc2c[nH]c(=N)[nH]c2=N)cc1N(C)C,23
CNc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(NC)c1,19
CNc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(N(C)C(C)=O)c1C,23
O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1CC(O)CO,26
N=C(N)N=Nc1ccc(NNC(N)=O)cc1,16
CCCCCOc1cc(N)ccc1C(=O)O,16
CC(C)CCOc1cc(N)ccc1C(=O)O,16
CN(C)c1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(N(C)C)c1,21
CNc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(N(C)C)c1OC,22
CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)C1CC=C(C)CC21,27
COc1c(OC)c(OC(C)=O)c2ccccc2c1OC(C)=O,22
COc1cc(SC)c(OC)cc1CC(C)N,16
COc1cc(SC)c(OC)cc1CCN,15
CN(C)c1cncc(Cl)n1,10
CN(C)C(=O)Nc1ccc(C(=O)c2ccccc2)cc1,20
CCCCCOC(=O)C(C(=O)OCCCCC)=C1SCCS1,22
Clc1cccc(-c2c(Cl)cc(Cl)c(Cl)c2Cl)c1Cl,18
Cc1ccc(S(=O)(=O)CC(=O)c2ccc(Cl)cc2)cc1,20
Cc1ccc(C(=O)CS(=O)(=O)c2ccc(C)cc2)cc1,20
NCCc1nc(-c2ccccc2)cs1,14
Fc1cccc(C2CNCCO2)c1,13
Cc1cccc(C2CNCCO2)c1,13
CSc1nncc(=O)n1N,10
CC(C)(O)C(=O)Nc1ccc(Cl)cc1,14
CC(C)(O)C(=O)Nc1ccc([N+](=O)[O-])cc1,16
CC(=O)Nc1ccc2c(=O)c(C)c(C)oc2c1[N+](=O)[O-],20
Clc1cccc2nccnc12,11
NCCCCc1ccncc1,11
CCCOC1OC(CO)C(O)C(O)C1O,15
Cc1ccccc1OCC(=O)NNC(C)C,16
COc1ccccc1OCC(=O)NNC(C)C,17
COc1cccc(OCC(=O)NNC(C)C)c1,17
O=C(c1ccc(Cl)cc1)c1cc(F)ccc1O,17
Cc1ccc2c(=O)[nH]c(=O)[nH]c2c1,13
Cc1ccc2[nH]c(=O)[nH]c(=O)c2c1,13
CCOc1cccnn1,9
CC(CS)C(=O)N1CCCC1C(=O)O,14
Cc1ncc([N+](=O)[O-])n1CC(O)CO,14
NC(=O)CCCN=C(c1ccc(Cl)cc1)c1cc(F)ccc1O,23
Cc1ccc(NC(=O)NN)cc1,12
COc1ccccc1NC(=O)NN,13
COc1ccc(NC(=O)NN)cc1,13
Cc1cccc(CN(C)N=O)c1,12
Cc1ccc(CN(C)N=O)cc1,12
N#CN=[N+]([O-])c1cccc(Cl)c1,12
N#CN=[N+]([O-])c1cccc(Br)c1,12
N#CN=[N+]([O-])c1ccc(Br)cc1,12
N#CN=[N+]([O-])c1cccc([N+](=O)[O-])c1,14
COc1cccc([N+]([O-])=NC#N)c1,13
COc1ccc([N+]([O-])=NC#N)cc1,13
CN(C)c1ccc([N+]([O-])=NC#N)cc1,14
CN(C)C(=O)SCCCCOc1ccccc1,17
CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CSC23)c2ccc(O)cc2)C(=O)C1=O,44
CCN(Cc1c(F)cccc1Cl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],28
O=CNc1cccc2cccnc12,13
Cn1c([N+](=O)[O-])cnc1C=Cc1cc[nH]c(=N)n1,18
CCCCCOC(=O)Nc1ccccc1,15
c1ccc2c(c1)OCCOCCOCCOCCOCCOCCOCCOCCO2,31
CN(C)CCNC(=O)c1ccccc1,14
COc1ccc(C(OC(C)=O)C(Cl)(Cl)Cl)cc1,17
OC(c1ccc(F)cc1)(c1cncnc1)c1ccccc1Cl,22
COc1cc(OC)c(NC2=NCCN2)cc1Cl,17
COc1cc(C)ccc1NC1=NCCN1,15
Brc1ccc(NC2=NCCN2)cc1,13
CC(C)c1cccc(C(C)C)c1NC1=NCCN1,18
CCCSC1OC(CO)C(O)C(O)C1O,15
CCCCSC1OC(CO)C(O)C(O)C1O,16
OCC1OC(SCc2ccccc2)C(O)C(O)C1O,19
OCC1OC(SCCc2ccccc2)C(O)C(O)C1O,20
CC(CC(=O)c1ccc(-c2ccccc2)cc1)C(=O)O,20
CC(C)(C)NCC(O)COCc1ccccc1,17
CC(C)(C)NC(O)=NO,9
Clc1ccc(Oc2c(Cl)cc(Cl)cc2Cl)cc1,17
O=C1C=NC(c2ccccc2Br)c2cc(Cl)ccc2N1,20
Cn1cc([N+](=O)[O-])nc1Cl,10
Clc1ccc(Oc2ccc(Cl)c(Cl)c2)cc1,16
Clc1ccc(Oc2c(Cl)c(Cl)cc(Cl)c2Cl)cc1,18
CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,22
COC(=O)C1=C(C)N=C(C)C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],28
OCC1OC(n2cnc3c2N=CNCC3O)CC1O,19
COC(=O)C(C)N(C(=O)c1ccccc1)c1ccc(F)c(Cl)c1,23
CCc1cc(=O)n2c(C)cccc2n1,14
CC(C)OC(=O)C(C)N(C(=O)c1ccccc1)c1ccc(F)c(Cl)c1,25
CCC1OCC(COc2ccc(Oc3ccccc3)cc2)O1,22
CN(C)c1ncnc2sccc12,12
CCC(C)n1nnc2ccccc21,13
CCCC(N)Cc1ccccc1,12
CC1CCC2C(C)C(=O)OC3OC4(C)CCC1C32OO4,20
CC(C)C1OC(=O)c2ccccc21,13
CCOC(=O)N(C)SN(C)C(=O)ON=C(C)SC,18
CSC(C)=NOC(=O)N(C)SN(C)C(=O)OC(C)(C)C,20
COC(=O)N(C)SN(C)C(=O)ON=C(C)SC,17
CCCCNC(=O)n1cc(F)c(=O)[nH]c1=O,16
CCCCCCCCNC(=O)n1cc(F)c(=O)[nH]c1=O,20
O=C(O)Cc1ccccc1Nc1c(Cl)cc(O)cc1Cl,20
CN(C)c1nc(N(C)C)nc(N(C)O)n1,15
CCN(C)c1nc(N(C)CC)nc(N(C)CC)n1,18
CN(CO)c1nc(N(C)CO)nc(N(C)CO)n1,18
Cn1cccc1C(N)=O,9
COP(=S)(OC)SCC(=O)N(c1ccc(Cl)cc1)C(C)C,21
CC1CC2C3CC(F)=C4CC(=O)C(Cl)=CC4(C)C3(Cl)C(O)CC2(C)C1(O)C(=O)COC(=O)C(C)(C)C,36
CCC(=O)OC1(C(=O)CO)C(C)CC2C3CC(F)=C4CC(=O)C(Cl)=CC4(C)C3(F)C(O)CC21C,34
CC(C)=CC1C(C(=O)OCc2ccccc2)C1(C)C,19
Cc1cc(CC(=O)O)ccc1OCc1ccccc1,19
CC(=O)NC(CCCN=C(N)N)C(N)=O,15
CC1CCC=C2N(C)C=C(C(N)=O)C(=O)N21,16
CCOC(=O)c1cnc2n(c1=O)CC(C)CC2,17
COc1cccc([N+](=O)[O-])c1C(N)=O,14
Cc1cccc([N+]([O-])=NC#N)c1,12
CON=C(C(=O)NC1C(=O)N2C(C(=O)OC(C)OC(C)=O)=C(COC(N)=O)CSC12)c1ccco1,35
Clc1cc(Cl)c2c(c1)oc1cc(Cl)cc(Cl)c12,17
O=C(NC(=O)c1ccccc1Cl)Nc1ccc(OC(F)(F)F)cc1,24
CCCc1cc(OC)c(CC(C)N)cc1OC,17
CCCCc1cc(OC)c(CC(C)N)cc1OC,18
CCCCCc1cc(OC)c(CC(C)N)cc1OC,19
NC(=O)COC(=O)c1ccccc1,13
CCNC(=O)COC(=O)c1ccccc1,15
CCN(CC)C(=O)COC(=O)c1ccccc1,17
CNC(=O)c1cc2ccccc2o1,13
COc1cc(C=O)ccc1OCCO,14
CCOC(=O)Cc1nc(O)c(N2CCCCC2)s1,18
Cc1cc([N+](=O)[O-])ccc1NN=C(C#N)C#N,17
Cc1ccc(NN=C(C#N)C#N)c([N+](=O)[O-])c1,17
O=C1C=CC(=NBr)C=C1,9
O=C(Nc1ccc(Cl)c(Cl)c1)C(F)(F)F,15
CCCCOc1c(OC)cc(CCN)cc1OC,18
COc1cc(CC(C)N)cc(OC)c1Br,15
CCCCCCCCC1(CC)C(=O)NC(=O)NC1=O,19
CCCCCCCCCC1(CC)C(=O)NC(=O)NC1=O,20
CC(=O)Nc1cc(C)c(Br)c(C)c1,13
CCCC(=O)OCCOCn1cnc2c(=O)[nH]c(=N)[nH]c21,21
C=CCC1(CC(=C)Br)C(=O)NC(=O)N(C)C1=O,17
COc1nc(=NC(=O)NS(=O)(=O)c2ccccc2Cl)nc(C)[nH]1,23
COC1(NC(=O)C(C(=O)O)c2ccc(O)cc2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)COC21,36
CC(C)(C)NCC(O)COc1ccccc1,16
CCN(CC)CCNC(=O)c1ccccc1OC,18
CCN(CC)CCNC(=O)c1cc(C#N)c(N)cc1OC,21
N=c1nc(-c2cccc(SC(F)(F)F)c2)[nH]c(=N)[nH]1,19
CSc1cccc(-c2nc(=N)[nH]c(=N)[nH]2)c1,16
CS(=O)(=O)c1cccc(-c2nc(=N)[nH]c(=N)[nH]2)c1,18
N=c1nc(-c2cc(C(F)(F)F)ccc2Cl)[nH]c(=N)[nH]1,19
COc1ccc(Br)cc1-c1nc(=N)[nH]c(=N)[nH]1,17
Clc1ccc(Oc2cc(Cl)ccc2Cl)cc1,16
Clc1ccc(Oc2ccc(Cl)c(Cl)c2Cl)cc1,17
Clc1ccc(Oc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl,21
O=C(NC12CC3CC(CC(C3)C1)C2)NP(=O)(N1CC1)N1CC1,22
CC(=O)NC(Cc1ccccc1)C(=O)NC(C(N)=O)C(C)C,22
CC(=O)NC(Cc1ccccc1)C(=O)NCC(=O)NC(CC(C)C)C(N)=O,27
CNC(=O)c1nonc1C,10
CC(=O)N=c1[nH]onc1C,10
CON=C(C(=O)NC1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(CSc3nnnn3C)CSC12)c1csc(=N)[nH]1,41
CON=C(C(=O)NC1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(COC(C)=O)CSC12)c1csc(=N)[nH]1,38
O=C1C=NC(c2ccccc2Br)c2cc(Br)ccc2N1,20
O=C1C=NC(c2cccc(Br)c2)c2cc(Br)ccc2N1,20
O=C1C=NC(c2ccc(Br)cc2)c2cc(Br)ccc2N1,20
O=C1C=NC(c2cccc(Cl)c2)c2cc(Br)ccc2N1,20
O=C1C=NC(c2ccc(Cl)cc2)c2cc(Br)ccc2N1,20
CN(C)C(=O)c1cccc(Oc2ccccc2)c1,18
Cc1ccc(C)c(Oc2cccc(C(=O)NC(C)C)c2)c1,21
Cc1ccc(C)c(Oc2cccc(C(=O)NC(C)(C)C)c2)c1,22
CNC(=O)c1cccc(Oc2cc(C)ccc2C)c1,19
CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,36
CC(C)c1n[nH]c(=N)o1,9
O=[N+]([O-])c1ccc(OCCN2CCOCC2)cc1,18
CCC1(C2=CCCCCC2)C(=O)NC(=O)N(C)C1=O,19
CCCOc1ccccc1NC(=O)OCCN1CCOCC1,22
CCCCOc1ccccc1NC(=O)OCCN1CCOCC1,23
CCCCCOc1ccccc1NC(=O)OCCN1CCOCC1,24
CCCCCCOc1ccccc1NC(=O)OCCN1CCOCC1,25
CCCCCCCOc1ccccc1NC(=O)OCCN1CCOCC1,26
CCCOc1cccc(NC(=O)OCCN2CCOCC2)c1,22
CCCCOc1cccc(NC(=O)OCCN2CCOCC2)c1,23
CCCCCOc1cccc(NC(=O)OCCN2CCOCC2)c1,24
CCCCCCOc1cccc(NC(=O)OCCN2CCOCC2)c1,25
CCCCCCCOc1cccc(NC(=O)OCCN2CCOCC2)c1,26
CCCOc1ccc(NC(=O)OCCN2CCOCC2)cc1,22
CCCCOc1ccc(NC(=O)OCCN2CCOCC2)cc1,23
CCCCCCOc1ccc(NC(=O)OCCN2CCOCC2)cc1,25
CCCCCCCOc1ccc(NC(=O)OCCN2CCOCC2)cc1,26
CCCCCCCCOc1ccc(NC(=O)OCCN2CCOCC2)cc1,27
CC(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CC(C)C)C(N)=O,24
CCCCCOc1ccc(NC(=O)OCCN2CCOCC2)cc1,24
CC1CC(C)CN(N=O)C1,10
CCc1ccc(NC(=O)CN2CCCCC2)cc1,18
COC(=O)Nc1cccc(C#N)c1,13
CC1(C)OC2CC3C4CC(F)=C5CC(=O)C(Cl)=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,33
COc1ccc(-c2ssc(=S)c2C)cc1,15
Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)c(Cl)c1,17
Cc1no[n+]([O-])c1Cl,8
CN(Cc1ccc(Cl)cc1)N=Nc1ccc(C(=O)O)cc1,21
CN(Cc1ccc([N+](=O)[O-])cc1)N=Nc1ccc(C(=O)O)cc1,23
CN(Cc1ccc(C#N)cc1)N=Nc1ccc(C(=O)O)cc1,22
Cc1ccc(CN(C)N=Nc2ccc(C(=O)O)cc2)cc1,21
COc1ccc(CN(C)N=Nc2ccc(C(=O)O)cc2)cc1,22
CC(=O)Nc1ccc(CN(C)N=Nc2ccc(C(=O)O)cc2)cc1,24
CN(Cc1ccccc1)N=Nc1ccc(C#N)cc1,19
CCCCNc1ccccc1OC,13
CCOc1cccc(NC(=O)CN2CCCCC2)c1,19
CN(Cc1ccccc1)N=Nc1ccc(C(=O)O)cc1,20
OCCCCCC(F)(F)F,10
O=c1ccnc2n1CCCC2,11
CCN(CC)C(=O)COC(=O)c1ccccc1O,18
COc1ccc(Cc2c[nH]c(=N)[nH]c2=N)c(OC)n1,19
N=c1ncn(C2OC(CO)C(O)C2O)c(=O)[nH]1,17
O=[N+]([O-])c1c[nH]c(Br)n1,9
COC(=O)N(C)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,23
CCOC(=O)N(C)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,24
CCCCOC(=O)N(C)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,26
COC(=O)N(C)SN(C)C(=O)ON=C(SC)C(=O)N(C)C,21
Cc1cc(Br)cc(C)c1NC1=NCCN1,15
COc1cc(Cl)c(NC2=NCCN2)c(Cl)c1,16
Clc1cccc(Br)c1NC1=NCCN1,14
O=[N+]([O-])c1cc(Cl)c(NC2=NCCN2)c(Cl)c1,17
CCC(=O)OC1(C(=O)CO)CCC2C3CC=C4CC(=O)CCC4(C)C3C(O)CC21C,30
CCOCC(O)Cn1ccnc1[N+](=O)[O-],15
C=CCON=C(CCC)C1=C(O[Na])CC(C)(C)C(C(=O)OC)C1=O,24
O=C(Nc1ccccc1)N(Cc1ccc(Cl)cc1)C1CCCC1,23
NC(=O)c1c(Cl)cccc1Br,11
NC(=O)c1c(F)cccc1Cl,11
Cc1nnc(-c2ccccn2)o1,12
COCCOC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,30
CC(=O)N(CCO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,32
CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,34
CNC(=O)Nc1c(OCCN2CCCC2)c(OC)c2occc2c1OC,26
N=c1[nH]cnc2[nH]cnc12,10
CCCCCCCCCCCC(=O)N1CCCC1=O,19
O=C(O[Na])c1cccc([N+](=O)[O-])c1-c1cccc(C(F)(F)F)c1,23
O=C(O[Na])c1ccc(Cl)cc1Nc1cccc(C(F)(F)F)c1,22
