,logD,smiles,pH
2267,2.6,OC(=O)[C@H](Cc1ccc(F)cc1)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)cc4Cl)CC2,7.4
2268,2.14,COc1ccc(c(OC)c1)c2cncc(CNC3CCCC3)n2,7.4
2269,4.09,COC1CCN(CC1)C(=O)C2CCN(CCc3c([nH]c4sc(cc34)C(C)(C)C(=O)N5C6CCC5CC6)c7cc(C)cc(C)c7)CC2,7.4
2270,1.94,C1NCC(CC=C1)c2oc3ccccc3c2,7.4
2271,3.48,O[C@H](CNC(=O)C1=CC(=O)Nc2ccccc12)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,7.4
2272,2.63,CC(C)C(NC(=O)CN1C(=O)C(=CN=C1C(C)C)NC(=O)OCc2ccccc2)C(=O)C(F)(F)F,7.4
2273,2.35,CCN(CC)C(=O)c1ccc(cc1)[C@@H](N2CCN(CCOC)CC2)c3cccc(NC(=O)C4CC4)c3,7.4
2274,1.9,CN(C)CCCNS(=O)(=O)c1ccc(Nc2nccc(n2)c3cnc4ccccn34)cc1,7.4
2275,0.16,Cc1nc2ncnn2c(O)c1CCOC(=O)c3c(F)cccc3F,7.4
2276,2.08,COc1ccc(F)c(F)c1C(=O)c2cnc(NC3CCN(CC3)S(=O)(=O)C)nc2N,7.4
2277,1.01,NC(=O)c1cccc(N[C@H]2C[C@H]3CC[C@@H](C2)N3Cc4ccccc4)c1,7.4
2278,4.0,Clc1ccc(cc1)c2cn3ccccc3n2,7.4
2279,1.0,CCN1C(=O)NC(C1=O)c2ccccc2,7.4
2280,1.8,CN1CCC(CC1)Oc2nccc(Nc3cc(NC(=O)c4ccnc(c4)N5CCOCC5)ccc3C)n2,7.4
2281,3.69,Nc1nc(NCc2ccccc2)nc3c1nc(O)n3Cc4ccccc4,7.4
2282,1.44,CCN(C1CCN(CC[C@H](C2CCN(CC2)S(=O)(=O)C)c3cccc(F)c3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C,7.4
2283,1.7,Cc1nc(C)c(nc1C(=O)N)c2ccc([C@@H]3CC[C@H](CC(=O)O)CC3)c(Cl)c2,7.4
2284,3.6,FC(F)(F)c1cc(CO[C@H]2CCCN[C@H]2c3ccccc3)cc(c1)C(F)(F)F,7.4
2285,2.47,CN(CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c3ccccc3)C(=O)O)cc1)c4oc5ccccc5n4,7.4
2286,3.4,Cc1cccc(c1)C(=O)N2CCC(CC2)C(=O)c3ccc(F)cc3,7.4
2287,1.95,Clc1ccc(cc1Cl)[C@@H]2CNCC=CC2,7.4
2288,1.17,COC(=O)c1ccc(CN2NC(=O)C3=C(C2=O)C(=O)c4ccc(Cl)cc4N3)cc1,7.4
2289,1.25,CCN(CC)c1ncnc2c1ncn2Cc3c(Cl)cccc3Cl,7.4
2290,2.3,COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4ccccn34)N5CC6CNCC(C5)O6,7.4
2291,-0.4,CCCS(=O)(=O)N1N=Cc2cc(Cl)ccc2B1O,7.4
2292,2.99,CNc1ccc2ncc(c3cccc(O)c3)n2n1,7.4
2293,2.1,CC(=O)Nc1cccc(Nc2nc(NC3CC3)n4ncc(C#N)c4n2)c1,7.4
2294,1.03,CN1CCN(CC1)C(=O)c2cc(CC3=NNC(=O)c4ccccc34)ccc2F,7.4
2295,2.89,C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc3nc(N)cnc13,7.4
2296,2.58,OC(=O)c1ccc(Nc2ncc3CN=C(c4cc(Cl)ccc4c3n2)c5c(F)cccc5F)cc1,7.4
2297,2.62,Cc1cc(CN2Cc3ccccc3C2C(=O)Nc4ccc(Cl)cc4Cl)ccc1OCC(=O)O,7.4
2298,2.14,CCO\N=C(\C1CCN(CC1)C2(C)CCN(CC2)C(=O)c3c(C)cc[n+]([O-])c3C)/c4ccc(Br)cc4,7.4
2299,1.74,CC(C)C(NC(=O)CN1C(=O)C(=CC=C1c2ccccc2)N)C(=O)C(F)(F)F,7.4
2300,3.7,CCOc1ccc(cc1)N2C(=O)c3cccnc3N=C2[C@@H](C)N(Cc4cccnc4)C(=O)Cc5ccc(OC(F)(F)F)cc5,7.4
2301,3.11,COc1cc2nc(Nc3ccc(cc3)[C@@H](C)NC(=O)C)ncc2cc1c4ccncc4,7.4
2302,2.55,O=C(Nc1nccs1)[C@H](CC2CCOCC2)c3ccc(cc3)S(=O)(=O)C4CC4,7.4
2303,3.0,Cc1cccc(NS(=O)(=O)c2cccc3nonc23)c1,7.4
2304,3.02,CCOc1cc2nnc(C(=O)N)c(Nc3cc(C)ccc3F)c2cc1N4CCN(C)CC4,7.4
2305,3.96,O=S(=O)(Nc1ccccc1c2ccccc2)c3ccccc3,7.4
2306,2.48,CC1=C(C)C(=O)C(=C(C)C1=O)C(CCCCCC(=O)O)c2ccccc2,7.4
2307,3.14,Cc1c(Cl)ccc(OC2CCN(C[C@H](O)CNC(=O)C3=CNC(=O)C=C3C(F)(F)F)CC2)c1Cl,7.4
2308,2.47,Cc1ccc(cc1NC(=O)c2ccc(OCc3ccccn3)cc2)c4ccc(N)nn4,7.4
2309,3.07,CC[C@H](NC(=O)c1c([S+](C)[O-])c(nc2cc(Cl)ccc12)c3ccccc3)c4ccccc4,7.4
2310,3.04,Fc1ccc(cc1)C(NC(=O)CC2CCN(Cc3ccn(c3)c4ccc(cc4)C(F)(F)F)CC2)C5=CNC(=O)C=C5,7.4
2311,-0.45,CCS(=O)(=O)c1ccc(c(C)c1)c2cc(ccc2OCC(=O)O)C(F)(F)F,7.4
2312,2.1,CC(N1NC(=O)C2=C(C1=O)C(=O)c3ccc(Cl)cc3N2)c4oc5ccccc5c4,7.4
2313,1.86,Cc1cc(CNc2nccc(Nc3cc(C)[nH]n3)n2)on1,7.4
2314,2.81,CCCC(=O)Nc1ccc2c3ccccc3C(=O)C(=O)c2c1,7.4
2315,3.45,CC(C)(O)c1ccccc1CC[C@@H](SCC2(CC(=O)O)CC2)c3cccc(\C=C\c4ccc5ccc(Cl)cc5n4)c3,7.4
2316,3.7,Clc1ccc(Nc2nnc(Cc3ccncc3)c4ccccc24)cc1,7.4
2317,0.88,Nc1ccc(cc1)S(=O)(=O)c2ccc(N)cc2,7.4
2318,2.21,COc1ccc2nccc([C@H](O)[C@H]3C[C@@H]4CCN3C[C@@H]4C=C)c2c1,7.4
2319,1.6,Cc1nc(C)c(nc1C(=O)N)c2ccc(cc2)[C@@H]3CC[C@@H](CCC(=O)O)CC3,7.4
2320,0.3,NC(=O)Cc1ccccc1,7.4
2321,0.64,CC(=O)O[C@H]1CC[C@]2(C=O)[C@H]3CC[C@]4(C)[C@H](CC[C@]4(O)[C@@H]3CC[C@]2(O)C1)C5=CC(=O)OC5,7.4
2322,3.58,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN4CCC[C@H]4C(=O)N,7.4
2323,0.33,CC(C)NNC(=O)c1ccncc1,7.4
2324,2.42,NC(=O)Nc1sc(cc1C(=O)N)c2ccccc2,7.4
2325,3.22,Nc1ccc(N=Nc2ccccc2)c(N)n1,7.4
2326,3.27,CCCSc1nc(NC)ccc1C(=O)N[C@@H]2C3CC4CC2C[C@@](O)(C4)C3,7.4
2327,3.6,Oc1ccc(cc1)c2oc3c(cc(O)cc3n2)C#N,7.4
2328,0.27,OC(=O)[C@H](Cc1ccc(cc1)C#CCCNc2ccccn2)NC(=O)c3c(Cl)cccc3Cl,7.4
2329,3.3,O=C1CCOc2nc(ccc12)C#CC3CCCCC3,7.4
2330,2.1,Cc1ccc(cc1)N2NC(=O)c3cccnc23,7.4
2331,0.93,COc1ccc(cc1)C(=O)N2CCCC2=O,7.4
2332,1.17,CNCc1ccc(cc1)c2[nH]c3cc(F)cc4C(=O)NCCc2c34,7.4
2333,1.41,Oc1ccc2C[C@H]3N(CC4CC4)CC[C@@]56[C@@H](Oc1c25)c7[nH]c8[C@@H]9Oc%10c(O)ccc%11C[C@H]%12N(CC%13CC%13)CC[C@@]9(c%10%11)[C@@]%12(O)Cc8c7C[C@@]36O,7.4
2334,2.5,Clc1cccc2[nH]ncc12,7.4
2335,1.64,Brc1ccccc1NC(=O)Nc2ccc(C#N)c3[nH]nnc23,7.4
2336,1.97,Nc1ccc(Cl)c(c1)c2oc3cccnc3n2,7.4
2337,1.91,C[C@@H]1CN(Cc2ccc(F)cc2)CCN1C(=O)COc3ccc(Cl)cc3NC(=O)N,7.4
2338,2.8,CN(C1CCN(CCC(c2ccccc2)c3ccccc3)CC1)C(=O)c4ccncc4,7.4
2339,3.62,CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(cc3)C#N)n2,7.4
2340,2.39,O[C@@H]1CCN(C1)c2ccc3c(NC(=O)CNc4cccc(c4)C#N)c(Cl)ccc3n2,7.4
2341,1.42,O=C(NC1(CC1)C#N)[C@@H]2CCCC[C@H]2C(=O)N3CCN(CC3)c4nc5CCOCc5s4,7.4
2342,2.55,Fc1ccc(CC2=NNC(=O)c3ccccc23)cc1C(=O)N4CCN(CC4)c5ccccn5,7.4
2343,3.57,Cc1ccc(cc1)C(=O)Oc2ccc(cc2OC(=O)c3ccc(C)cc3)C(O)CNC(C)(C)C,7.4
2344,3.66,CCCCC(CC)CNC(=O)c1ccc2c(c1)c(Cc3ccc(cc3OC)C(=O)NS(=O)(=O)c4ccccc4C)cn2C,7.4
2345,1.73,CCN(C1CCN(CCC(c2ccccc2)c3ccc(cc3)S(=O)(=O)C)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C,7.4
2346,0.25,C[C@H](NC(=O)c1c(C)nn(C2CCS(=O)(=O)CC2)c1NS(=O)(=O)c3ccc(C)cc3)C(C)(C)C,7.4
2347,2.26,COCCOc1nc(N)c2NC(=O)N(Cc3ccccc3)c2n1,7.4
2348,3.9,CC(C)N(c1ccnc(Nc2cc(cc(c2)N3CCOCC3)N4CCOCC4)n1)c5cc(CO)ccc5C,7.4
2349,3.4,NC(=O)c1cc(C(=O)N)n(n1)c2cccc(c2)c3cc(ccc3C(F)(F)F)C(F)(F)F,7.4
2350,2.28,CS(=O)(=O)Nc1cc(Nc2nccc(Nc3c(Cl)ccc4OCOc34)n2)cc(c1)C(=O)N,7.4
2351,0.8,Oc1cc(cc(c1)C(F)(F)F)C(=O)Nc2cccc(c2)c3nnn[nH]3,7.4
2352,0.7,N#Cc1cccc(c1)c2cccc(c2)c3nn[nH]n3,7.4
2353,0.79,COc1ccc(CC(C)(C)NC[C@H](O)c2cc(O)cc3NC(=O)COc23)cc1,7.4
2354,2.2,NC1(CCC1)c2ccc(cc2)c3ncc4cnccc4c3c5ccccc5,7.4
2355,1.7,Fc1ccccc1C(=O)Nc2c(cnn2c3ccccc3)C#N,7.4
2356,1.9,CC1=CC(=O)Nc2ccccc12,7.4
2357,2.4,C[C@H](Cc1cccc(CC(=O)NC23CC4CC(CC(C4)C2)C3)c1)NC[C@H](O)c5ccc(O)c(CO)c5,7.4
2358,0.95,Oc1ccc(cc1)c2ccc(cc2)C3(O)CN4CCC3CC4,7.4
2359,1.23,CNC(=O)c1snnc1c2ccccc2,7.4
2360,1.77,CC(C)(C)NC(=O)Nc1cccc(CN2NC(=O)C3=C(C2=O)C(=O)c4ccc(Cl)cc4N3)c1,7.4
2361,2.91,CN1CCN(CC1)c2nc(NCCNc3ccc(cc3)[N+](=O)[O-])c4ccccc4n2,7.4
2362,-0.2,OC(=O)CSCC(=O)Nc1nc(cs1)c2ccc(F)cc2,7.4
2363,-0.48,OC(=O)[C@H](Cc1ccc(OCCNc2ccccn2)cc1)NC(=O)c3c(Cl)cccc3Cl,7.4
2364,2.8,CC(C)(C)OC(=O)N1CCC(CC1)c2ncc(OCc3ccc(cc3)S(=O)(=O)C)cn2,7.4
2365,3.0,CC(C)CN1C(=O)NC(=O)c2c1sc(Cc3ccccc3C(F)(F)F)c2C(=O)N4CCC4,7.4
2366,3.17,Nc1ncnc2c1c(COc3cccc(Cl)c3)nn2C4CCOCC4,7.4
2367,3.21,O=C(COCc1ccccc1)Nc2ccc3c(c2)C(=O)C(=O)c4ccccc34,7.4
2368,3.09,OCc1ccc2ccn(c3cc(NC4CC4)n5ncc(C#N)c5n3)c2c1,7.4
2369,-0.96,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,7.4
2370,2.9,NC1(CCC1)c2ccc(cc2)c3c(ccc4ccnn34)c5ccccc5,7.4
2371,3.0,CN(C1CCN(Cc2ccc(cc2)C(F)(F)F)CC1)C(=O)Cc3ccc(cc3)n4cnnn4,7.4
2372,1.37,CCC(N(CCCN)C(=O)c1ccc(C)cc1)C2=Nc3ccoc3C(=O)N2Cc4ccccc4,7.4
2373,2.04,COc1ccc(N(C(C(=O)NC[C@@H](C)O)c2ccccc2F)C(=O)c3occc3C)c(OC)c1,7.4
2374,2.95,CCCc1c(O)c(ccc1OCc2cccc(NC(=O)Cc3ccccc3C(=O)O)c2)C(=O)C,7.4
2375,3.1,CC(C)OC(=O)N1CC2COCC(C1)C2Oc3ncnc(Oc4cccnc4C)c3C,7.4
2376,3.15,C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc3nccnc13,7.4
2377,1.3,NC(=O)c1cnc(c2ccc(cc2)C3(N)CCC3)c(c1)c4ccccc4,7.4
2378,2.86,C[C@H](CO)Nc1nc(SCc2ccccc2)nc3NC(=O)Sc13,7.4
2379,0.77,NCC[C@@H](Oc1cc(Cl)c(F)cc1C#N)c2ccccc2,7.4
2380,3.7,CN(c1ccnc(Nc2cc(OC3CCOCC3)cc(c2)N4CCOCC4)n1)c5cc(CO)ccc5C,7.4
2381,3.37,CC(C)(CO)Nc1nc(SCc2cccc(F)c2F)nc3nc(N)sc13,7.4
2382,3.83,Oc1cc(O)c2C(=O)C=C(Oc2c1)c3ccccc3,7.4
2383,1.37,CC(C)(C)NS(=O)(=O)c1cncc(c1)c2ccc3nc(NC(=O)NCC(=O)N4CCCC4)nn3c2,7.4
2384,2.2,O=C(Nc1ccccn1)c2ccccc2,7.4
2385,1.44,ON1C(=O)N(CC2COc3ccccc3O2)c4ccsc4C1=O,7.4
2386,3.92,S(c1ccccc1)c2ccc3ccccc3n2,7.4
2387,1.1,FC(F)(F)c1cc(C(=O)Nc2cccc(c2)c3nnn[nH]3)c4nc[nH]c4c1,7.4
2388,1.69,COC[C@H](C)Oc1cc(Oc2ccc(Cl)cc2)cc(c1)C(=O)Nc3ccc(cn3)C(=O)O,7.4
2389,2.35,C[C@@H]1CN(CCN1C(=O)[C@@H]2CCCC[C@H]2C(=O)NC3(CC3)C#N)c4ccccc4,7.4
2390,0.9,COc1ccc2N=CC(=O)N(CCN3CC[C@@H](NCc4cc5OCCOc5cn4)[C@H](O)C3)c2c1,7.4
2391,2.21,COCCOCCOc1ccc(cc1)c2cc(C(=O)N)c(NC(=O)N)s2,7.4
2392,2.31,CCc1nc(N)nc(N)c1c2ccc(Cl)cc2,7.4
2393,1.64,C[C@@H](C(=O)NCCN1CCCC1)c2ccc(OS(=O)(=O)C(F)(F)F)cc2,7.4
2394,2.71,Nc1ccc(OCCc2ccccc2)cc1,7.4
2395,1.67,OC(=O)CCc1ccc(OCc2cccc(Br)c2)cc1,7.4
2396,3.3,Fc1cnc(NC(=O)C(CC2CCOCC2)c3ccc(cc3)S(=O)(=O)C4CC4)s1,7.4
2397,2.13,CC(C)n1c(C)ncc1c2nc(Nc3ccc(cc3)C(=O)NC4CCN(C)CC4)ncc2F,7.4
2398,3.6,Oc1ccc2OC(=CC(=O)c2c1)c3ccccc3,7.4
2399,2.32,CC(C)C(NC(=O)CN1C(=O)C(=CN=C1c2cccs2)NC(=O)OCC(F)(F)F)C(=O)C(F)(F)F,7.4
2400,1.53,ONC(=O)C1COC(=N1)c2ccc(F)c(c2)C(F)(F)F,7.4
2401,3.0,CCCc1c(O)c(ccc1OCCCOc2ccc3C(=O)C=C(Oc3c2CCC)C(=O)O)C(=O)C,7.4
2402,2.86,NS(=O)(=O)c1ccc(Nc2nccc(n2)c3ccccc3)cc1,7.4
2403,0.2,CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc3ccccc13)C(C)C,7.4
2404,3.3,CCN(CC)CCNc1ncnc2c1sc3nc(N4CCOCC4)c5CCCCc5c23,7.4
2405,2.0,CC1CC(NC(=O)C)c2ccccc2N1C(=O)c3ccccc3,7.4
2406,1.92,CCN(CCNCCc1ccc(O)c2NC(=O)Sc12)C(=O)CCOCCc3ccccc3,7.4
2407,0.4,OCC(O)CN1CCN(CC1)c2ccccc2,7.4
2408,2.63,C[C@@H](CO)Oc1cc(Oc2ccc(cc2)S(=O)(=O)C)cc(c1)C(=O)Nc3nccs3,7.4
2409,2.49,COc1cc(OC)c(cc1NC(=O)Cc2ccnc(F)c2)S(=O)(=O)N3C(C)CCc4ccccc34,7.4
2410,3.66,Cc1sc2ncnc(N3CCN(CC3)c4ncccn4)c2c1C,7.4
2411,3.27,OC[C@H](O)CN1C(=O)[C@@H](Cc2ccccc12)NC(=O)c3cc4cc(Cl)sc4[nH]3,7.4
2412,2.6,Nc1n[nH]c2nnc(c3ccccc3)c(c4ccccc4)c12,7.4
2413,2.31,O[C@@]1(CN2CCC1CC2)C#Cc3ccc(Oc4ccc(cc4)C(=O)NCc5ccncc5)cc3,7.4
2414,2.1,Oc1ccc(N2C(=O)c3ccc(O)cc3C2=O)c(F)c1,7.4
2415,2.8,C[C@H]1COCCN1c2cc(nc(n2)c3cccc4[nH]ccc34)C5(CC5)S(=O)(=O)C,7.4
2416,3.01,Cc1ccc(C[C@H](N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2)C(=O)O)cc1,7.4
2417,2.48,COc1ccc(CC(=O)NC(N\C(=N\C#N)\Nc2ccccc2C)C(C)(C)C)cc1OC,7.4
2418,3.64,CN1CC(c2ccc(Cl)cc2)c3ccccc3C1,7.4
2419,-1.31,OC(=O)CSc1c[nH]c2ccccc12,7.4
2420,1.22,OC1=C(CC2=C(O)c3ccccc3OC2=O)C(=O)Oc4ccccc14,7.4
2421,3.49,C[C@@H](Oc1ccc(cc1C(=O)N2CCN(CC2)c3ncc(cc3F)C(F)(F)F)S(=O)(=O)C)C(F)(F)F,7.4
2422,0.9,O=C(NCC#N)[C@@H]1CCCC[C@H]1C(=O)N2CCCCC2,7.4
2423,-0.31,CNc1cccc(CCOc2ccc(C[C@H](NC(=O)c3ccccc3Cl)C(=O)O)cc2)n1,7.4
2424,1.98,Cc1nnc2CN=C(c3ccccc3)c4cc(Cl)ccc4n12,7.4
2425,3.05,COCCC(=O)N[C@@H](C)c1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4)cc1,7.4
2426,0.76,COc1ccc(cc1OC2CCCC2)[C@@]3(CC[C@H](CC3)C(=O)O)C#N,7.4
2427,2.46,CCOc1ccccc1c2ccc(cc2)c3nc4ccc(F)cc4c(C(=O)NCCOCCN)c3C,7.4
2428,0.15,Cc1ccc(cc1c2cc(ccc2OCC(=O)O)C(F)(F)F)C#N,7.4
2429,2.91,CS(=O)(=O)c1cccc(Nc2nccc(Nc3cccc4[nH]ncc34)n2)c1,7.4
2430,2.26,COCCNS(=O)(=O)c1ccc(cc1)c2cnc(N)c(n2)C(=O)Nc3cccnc3,7.4
2431,0.87,CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCCN(C2)C(=O)c3ccccc3,7.4
2432,2.6,Oc1c(NC(=O)Nc2cccc(F)c2Cl)ccc(Cl)c1S(=O)(=O)N3CCNCC3,7.4
2433,0.53,CN1CCC(=CC1)c2cccc(O)c2,7.4
2434,-0.84,OC(=O)COc1ccc(C(=O)c2cccs2)c(Cl)c1Cl,7.4
2435,1.7,COCC1=C(N2[C@H](SC1)[C@H](NC(=O)\C(=N/OC)\c3csc(N)n3)C2=O)C(=O)OC(C)OC(=O)OC(C)C,7.4
2436,3.97,OCCN(CCO)c1nc(N2CCCCC2)c3nc(nc(N4CCCCC4)c3n1)N(CCO)CCO,7.4
2437,2.9,CS(=O)(=O)c1ccc(cc1)C(CCNC(=O)c2ccc(cc2)C#N)c3ccc(F)cc3,7.4
2438,1.13,Cc1cccc2c(CCNCc3cccc(CCNC[C@H](O)c4ccc(O)c5NC(=O)Sc45)c3)c[nH]c12,7.4
2439,2.69,CC1=CN([C@H]2CCCN(C2)S(=O)(=O)c3ccc(CO)c(Oc4cccc(Cl)c4)c3)C(=O)NC1=O,7.4
2440,1.9,Nc1ncnc2c1ncn2[C@@H]3O[C@H](CSCCCNC(=O)Nc4ccccc4)[C@@H](O)[C@H]3O,7.4
2441,3.72,CCN(CC)CCOC(=O)C1(CCCCC1)C2CCCCC2,7.4
2442,1.7,CC12NC(Cc3ccccc13)c4ccccc24,7.4
2443,1.74,COc1ccc(cc1)N2CCN(CC2)C(=O)[C@@H]3CCCC[C@H]3C(=O)NC4(CC4)C#N,7.4
2444,2.75,C[C@@H]1CN([C@@H](CO1)c2ccccc2)c3ccc4OCC(=O)Nc4n3,7.4
2445,4.1,CC(C)c1ccc2[nH]c3CCN(Cc3c2c1)C(=O)[C@@H]4CCCC[C@H]4C(=O)NC5(CC5)C#N,7.4
2446,2.7,Cc1nc2ccccn2c1c3ccnc(Nc4cccc(Cl)c4)n3,7.4
2447,0.99,OC(=O)COc1ccc(Cl)cc1CN2CCN(CC2)S(=O)(=O)c3ccc(F)cc3,7.4
2448,1.84,Oc1ccc(CCNCCCS(=O)(=O)NCCOCCSc2ccccc2)c3sc(O)nc13,7.4
2449,4.1,CCc1nc2ccc(cn2c1N(C)Cc3cccs3)C(=O)NCc4ccc5OCOc5c4,7.4
2450,1.98,COCc1ccoc1C(=O)N(C(C(=O)NC[C@@H](C)O)c2ccccc2F)c3ccc(OC)cc3OC,7.4
2451,2.65,CN(C)c1cccc(c1)C(=O)Nc2ccc(C)c(NC(=O)c3ccc(O)cc3)c2,7.4
2452,2.23,COc1cc(F)ccc1c2cncc(CNC3CCC3)n2,7.4
2453,3.7,Cc1cccc(Nc2ncnc3ccc(NC(=O)C=C)cc23)c1,7.4
2454,2.41,COc1cc2CC(CC3CCN(Cc4ccccc4)CC3)C(=O)c2cc1OC,7.4
2455,3.3,CCN(CC)C(=O)c1ccc2[nH]c(c(CCNCCCCc3ccncc3)c2c1)c4cc(C)cc(C)c4,7.4
2456,2.11,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc4cccc(c4)S(=O)(=O)NC(C)(C)C,7.4
2457,1.85,Nc1ncc(cc1c2oc3ccccc3n2)c4cnn(c4)C5CCNCC5,7.4
2458,2.23,Nc1cc(nc2c(cnn12)C#N)c3ccc(F)cc3,7.4
2459,2.6,NS(=O)(=O)c1cccc(Nc2nccc(Nc3cccc4[nH]ncc34)n2)c1,7.4
2460,3.1,C[C@@H](N(c1cc(F)ccc1F)S(=O)(=O)c2ccc(Cl)cc2)c3ccc(F)cc3CCCC(=O)O,7.4
2461,1.07,Cc1nc(CS(=O)(=O)c2ccccc2)cc(n1)N3CCOCC3,7.4
2462,1.99,COc1ccc(cc1)[C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(=O)C,7.4
2463,0.05,Cc1ccc(cc1)S(=O)(=O)N2N=Cc3ccccc3B2O,7.4
2464,2.3,S=C(NC1CCCCC1)N2CCC(CC2)c3cnc[nH]3,7.4
2465,2.2,Nc1cc(nc2ccccc12)c3ccccc3,7.4
2466,1.8,CN(C1CCN(Cc2ccc(nc2)C(F)(F)F)CC1)C(=O)Cc3ccc(cc3)n4cnnn4,7.4
2467,1.82,COc1ccc(cc1)c2cc3c(N[C@H]4CCCNC4)ncc(C(=O)N)c3s2,7.4
2468,-0.25,C[N+]1(C)[C@@H]2C[C@H](C[C@H]1[C@@H]3O[C@H]23)OC(=O)C(O)(c4cccs4)c5cccs5,7.4
2469,1.27,NC(=N)c1cc2c(cccc2s1)c3ccccc3,7.4
2470,3.1,Clc1ccc(CN2C(=O)C(=O)c3ccccc23)cc1,7.4
2471,0.9,COc1ccccc1O[C@H]([C@@H]2CNCCO2)c3ccccc3,7.4
2472,1.86,CCCNC(=O)c1nnc2c(cccc2c1N)c3ncccn3,7.4
2473,2.3,O[C@@H](CNCCc1ccc(CNCCc2c(Cl)cccc2Cl)cc1)c3ccc(O)c4NC(=O)Sc34,7.4
2474,0.69,CC1CN(CCN1Cc2cc(Cl)ccc2OCC(=O)O)S(=O)(=O)c3ccccc3,7.4
2475,2.74,Clc1ccc(cc1)C2CCN(CC2)C(=O)COCc3ccncc3,7.4
2476,2.15,CC(O)(C(=O)Nc1ccc(cc1)S(=O)(=O)c2ccncc2)C(F)(F)F,7.4
2477,2.4,CCN(CC)CCN1C(=O)[C@@](O)(c2ccccc2Cl)c3c1cc(cc3C(F)(F)F)C(=O)N,7.4
2478,2.06,OCCNS(=O)(=O)c1ccc2C(=CNC(=O)c2c1)C(=O)NC[C@@H](O)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,7.4
2479,3.44,CN(c1ccnc(Nc2cc(nc(c2)N3CCOCC3)N4CCOCC4)n1)c5cc(CO)ccc5C,7.4
2480,0.6,Clc1ccc(cc1)C(=O)N[C@H]2CN3CCC2CC3,7.4
2481,1.91,CC1=C(OCc2ccc(F)cc2)C(=O)C=CO1,7.4
2482,2.96,Clc1ccc(cc1)C(=O)Cc2ccccn2,7.4
2483,1.9,COc1nc(Br)cnc1NS(=O)(=O)c2cccc3c(cccc23)N(C)C,7.4
2484,2.91,NC(=O)c1sc2nccc(Nc3ccccc3)c2c1N,7.4
2485,0.36,COc1ccccc1OCC(O)COC(=O)N,7.4
2486,3.31,Clc1ccc2C(=O)NC(=Nc2c1)c3ccccc3,7.4
2487,3.39,Oc1cc(O)c2C(=O)c3ccccc3Oc2c1,7.4
2488,0.31,CCC(Oc1ccc(cc1c2ccc(cc2C)S(=O)(=O)CC)C(F)(F)F)C(=O)O,7.4
2489,1.97,COC(=O)N1CCN([C@@H](CN2CCCC2)C1)C(=O)Cc3ccc(Cl)c(Cl)c3,7.4
2490,1.32,CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(cc3)S(=O)(=O)CCCN(C)C)n2,7.4
2491,-0.27,CC1(C)CCC(CC1)NC(=O)[C@@H](N)CCC(=O)O,7.4
2492,2.12,NS(=O)(=O)c1cc2c(NC(NS2(=O)=O)C3CC4CC3C=C4)cc1Cl,7.4
2493,4.3,Oc1ccc(Br)c2ccccc12,7.4
2494,3.3,CNC(=O)c1ccc(cc1F)N2C(=S)N(C(=O)C23CCC3)c4ccc(C#N)c(c4)C(F)(F)F,7.4
2495,2.64,CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCCN(CCc3cccc(F)c3)C2,7.4
2496,2.4,CCCC1=CC(=CC(=O)N1Cc2ccc(cc2)c3ccccc3c4nn[nH]n4)OCc5ccccc5,7.4
2497,1.3,O=C(NC1(CC1)C#N)[C@@H]2CCCC[C@H]2C(=O)N3CCN(CC3)c4nccs4,7.4
2498,1.54,CCSc1ccc(cc1)c2cc(ccc2OCC(=O)O)C(F)(F)F,7.4
2499,2.38,COc1ccc(CN2C(=O)CCC2(C)C(=O)NC3CCCCC3)c(OC)c1,7.4
2500,3.1,O=C1C(=O)c2cc(ccc2c3ccccc13)c4ccsc4,7.4
2501,2.9,CN(C)CC(O)COc1ccc(Nc2nccc(Nc3cc(Cl)ccc3Cl)n2)cc1,7.4
2502,-1.0,CN(C)CCCNC(=O)c1nc(Cl)c(N)nc1N,7.4
2503,1.88,Cc1ccc(cc1)\C(=C/CN2CCCC2)\c3ccccn3,7.4
