smiles,logP
CCN(CC)CC(=O)NC1COc2ccccc21,2.2
CCCCN(CCCC)CC(=O)NC1COc2ccccc21,4.15
O=C(CN1CCCC1)NC1COc2ccccc21,1.76
NS(=O)(=O)c1cc2c(s1)SCCC2=O,0.74
NS(=O)(=O)c1cc2c(s1)C(=O)CCS2,0.91
NS(=O)(=O)c1cc2c(s1)S(=O)(=O)CCC2=O,-0.04
NS(=O)(=O)c1cc2c(s1)C(O)CCS2=O,-1.01
NS(=O)(=O)c1cc2c(s1)C(=O)CCS2(=O)=O,-0.2
NS(=O)(=O)c1cc2c(s1)S(=O)(=O)CCC2,-0.16
COC(=O)C1=C(C)N=C(C)C(C(=O)OC2CCCN(Cc3ccccc3)C2)C1c1cccc([N+](=O)[O-])c1,4.61
Cc1[nH]c(Br)nc1[N+](=O)[O-],0.86
Cc1nc(Br)n(C)c1[N+](=O)[O-],0.82
Cc1c([N+](=O)[O-])nc(Br)n1C,0.39
CCOC(=O)OCn1cc(F)c(=O)[nH]c1=O,-0.04
CCOC(=O)OCn1c(=O)[nH]cc(F)c1=O,0.15
O=C(OCn1c(=O)[nH]cc(F)c1=O)Oc1ccccc1,1.11
Clc1cc(Cl)c(Oc2cc(Cl)c(Cl)cc2Cl)c(Cl)c1,6.49
Clc1ccc(Oc2c(Cl)cc(Cl)c(Cl)c2Cl)c(Cl)c1,6.84
CNC(=O)ON=C1SCOC1(C)C,0.82
CNC(=O)ON=C1CSCCS1,0.49
CNC(=O)ON=C1SCCSC1(C)C,1.51
CNC(=O)ON=C1CSCS1,0.51
CNC(=O)ON=C1SCSC1C,0.91
CNC(=O)ON=C1SCSC1(C)C,1.31
CNC(=O)ON=C1CSC(C)(C)S1,1.33
CNC(=O)COC(=O)c1ccccc1,0.99
CCCNC(=O)COC(=O)c1ccccc1,1.88
CC(C)(C)NC(=O)COC(=O)c1ccccc1,2.26
NC(=O)CNC(=O)COC(=O)c1ccccc1,0.09
CN(C)C(=O)COC(=O)c1ccccc1,1.07
CCCN(CCC)C(=O)COC(=O)c1ccccc1,2.65
CC(C)N(C(=O)COC(=O)c1ccccc1)C(C)C,2.56
CCCCN(CCCC)C(=O)COC(=O)c1ccccc1,3.91
C=CCN(CC=C)C(=O)COC(=O)c1ccccc1,2.34
CN(CCO)C(=O)COC(=O)c1ccccc1,0.58
CCN(CCO)C(=O)COC(=O)c1ccccc1,0.93
O=C(OCC(=O)N(CCO)CCO)c1ccccc1,0.17
CN(CC(N)=O)C(=O)COC(=O)c1ccccc1,0.08
CCOC(=O)CN(C)C(=O)COC(=O)c1ccccc1,1.56
CN(CC(=O)O)C(=O)COC(=O)c1ccccc1,0.67
O=C(OCC(=O)N1CCCCC1)c1ccccc1,1.95
O=C(OCC(=O)N1CCOCC1)c1ccccc1,0.9
NC(=O)C1CCCN1C(=O)COC(=O)c1ccccc1,0.2
CNC(=O)ON=C1SC(C)OC1C,0.96
NS(=O)(=O)c1cc2c(s1)SCCC2O,0.68
NS(=O)(=O)c1cc2c(s1)S(=O)(=O)CC(O)C2,-0.44
NS(=O)(=O)c1cc2c(s1)C(O)CCS2,0.48
NS(=O)(=O)c1cc2c(s1)C(O)CCS2(=O)=O,-0.59
NS(=O)(=O)c1cc2c(s1)CC(O)CS2(=O)=O,-0.7
Fc1ccc(C2(Cn3cncn3)OC2c2ccccc2Cl)cc1,3.44
NS(=O)(=O)c1cc2c(s1)S(=O)CCC2O,-0.92
CN1CC=C(c2cccc(N)c2)CC1,1.47
CN1CC=C(c2ccc(N)cc2)CC1,1.48
NS(=O)(=O)c1cc2c(s1)S(=O)(=O)CCC2O,-0.35
CCCC(=O)OCC(Cc1cncn1C)C(CC)C(=O)OCc1ccccc1,3.78
CCCCCC(=O)OCC(Cc1cncn1C)C(CC)C(=O)OCc1ccccc1,4.75
CCC(C(=O)OCc1ccc(C)cc1)C(COC(=O)C(C)(C)C)Cc1cncn1C,4.55
N=c1[nH]c(=O)n(C2CCC(CO)O2)cc1Br,-0.5
N=c1[nH]c(=O)n(C2CCC(CO)O2)cc1F,-1.09
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC(=O)CCCCCC(=O)O,3.26
CC(CCO)CC(F)(F)F,1.61
Cc1cc2n(c1C(=O)c1ccccc1)CCC2C(=O)O,2.85
Cc1cc2n(c1C(=O)c1ccc(F)cc1)CCC2C(=O)O,2.97
CCC(=O)C1(c2cccc(OC(C)=O)c2)CCN(C)CC1,1.05
COc1cccc(Cl)c1C(N)=O,0.59
Cc1cccc([N+](=O)[O-])c1C(=O)NC(=O)Nc1ccc(Cl)cc1,3.75
COc1ccccc1C(=O)NC(=O)Nc1ccc(Cl)cc1,4.35
NC(=O)c1c(F)cccc1Br,0.63
NC(=O)c1c(Cl)cccc1[N+](=O)[O-],0.12
NC(=O)c1c(Br)cccc1[N+](=O)[O-],0.28
CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,3.7
N=c1[nH]cnc2c1nc(Sc1ccc(Cl)cc1)n2C1OC2COP(=O)(OCc3ccccc3)OC2C1O,2.24
CC(C)(C)Sc1nc2c(=N)[nH]cnc2n1C1OC2COP(=O)(OCc3ccccc3)OC2C1O,2.05
N=c1[nH]cnc2c1nc(SCc1ccccc1)n2C1OC2COP(=O)(OCc3ccccc3)OC2C1O,1.92
CSc1nc2c(=N)[nH]cnc2n1C1OC2COP(=O)(OCc3ccccc3)OC2C1O,1.62
N=c1[nH]cnc2c1nc(Br)n2C1OC2COP(=O)(OCc3ccccc3)OC2C1O,1.58
N=c1[nH]c(=N)c2ncn(C3CCC(CO)O3)c2[nH]1,-0.46
CCC1OC(=O)CC(O)C(C)C(OC2OC(C)C(O)C(N(C)C)C2O)C(CCN2CC(C)CC(C)C2)CC(C)C(=O)C=CC(C)=CC1COC1OC(C)C(O)C(OC)C1OC,3.8
CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CCN1,-0.2
Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)[nH]c1=S,1.07
N#Cc1cc(-c2ccncc2)c[nH]c1=NCCO,1.17
CC(O)CN=c1[nH]cc(-c2ccncc2)cc1C#N,0.79
CCC(CO)N=c1[nH]cc(-c2ccncc2)cc1C#N,1.04
N#Cc1cc(-c2ccncc2)c[nH]c1=NCCCO,1.42
N#Cc1cc(-c2ccncc2)c[nH]c1=NCCCCO,1.93
CC(O)COc1ncc(-c2ccncc2)cc1C#N,1.65
Cc1[nH]c(=NCCN)c(C#N)cc1-c1ccncc1,1.91
Cc1[nH]c(=NCC(C)O)c(C#N)cc1-c1ccccc1,2.72
Cc1[nH]c(=NCCCO)c(C#N)cc1-c1ccccc1,2.72
Cc1nc(N2CCOCC2)c(C#N)cc1-c1ccccc1,3.65
Cc1nc(N2CCNCC2)c(C#N)cc1-c1ccccc1,3.15
COc1ccc(-c2cc(C#N)c(Cl)nc2C)cc1OC,2.86
COc1ccc(-c2cc(C#N)c(Cl)nc2C)cc1,3.38
NS(=O)(=O)c1ccc(SCCO)cc1,0.36
NS(=O)(=O)c1ccc(S(=O)(=O)CCO)cc1,-0.85
NS(=O)(=O)c1ccc(SCCCO)cc1,0.8
CC(C)(O)CCSc1ccc(S(N)(=O)=O)cc1,1.4
NS(=O)(=O)c1ccc(SCCCCCO)cc1,1.04
NS(=O)(=O)c1ccc(S(=O)(=O)CCCO)cc1,-0.64
CC(C)(O)CCS(=O)(=O)c1ccc(S(N)(=O)=O)cc1,-0.09
NS(=O)(=O)c1ccc(SCCO)c([N+](=O)[O-])c1,0.38
NS(=O)(=O)c1ccc(SCCCO)c([N+](=O)[O-])c1,0.96
NS(=O)(=O)c1ccc(S(=O)(=O)CCCO)c([N+](=O)[O-])c1,-0.05
Nc1cc(S(N)(=O)=O)ccc1S(=O)(=O)CCCO,-0.48
COC(=O)c1cc(S(N)(=O)=O)ccc1SCCCO,0.74
COC(=O)c1cc(S(N)(=O)=O)ccc1S(=O)(=O)CCCO,-0.3
NS(=O)(=O)c1ccc(SCCO)c(F)c1,0.72
NS(=O)(=O)c1ccc(SCCCO)c(Cl)c1,1.59
NS(=O)(=O)c1ccc(SCCCO)c(F)c1,0.99
NS(=O)(=O)c1ccc(SCCCCO)c(F)c1,1.28
NS(=O)(=O)c1ccc(S(=O)(=O)CCO)c(F)c1,-0.6
NS(=O)(=O)c1ccc(S(=O)(=O)CCCO)c(F)c1,-0.41
NS(=O)(=O)c1ccc(S(=O)(=O)CCCCO)c(F)c1,-0.26
O=C(O)C=CC(=O)c1cccnc1,0.26
CC(C)OC(=O)n1cc(F)c(=O)[nH]c1=O,0.2
c1ccc(Cn2nccn2)cc1,1.56
CC(C)(C)C1(C)C(=O)NC(=O)NC1=O,0.8
Clc1ccc(Oc2cc(Cl)c(Cl)c(Cl)c2Cl)cc1Cl,7.07
Clc1cc(Cl)c(Oc2c(Cl)c(Cl)cc(Cl)c2Cl)cc1Cl,7.13
N=c1[nH]c(=N)c2ncn(C3C=CC(CO)O3)c2[nH]1,-0.48
CC(=O)N=c1[nH]c(=O)c2ncn(COCCO)c2[nH]1,-1.3
N=c1[nH]cnc2c1ncn2C1OC(CO)CC1F,-0.14
N=c1[nH]cnc2c1ncn2C1OC(CO)CC1F,-0.18
NC1C2CCC1c1cccc(C(F)(F)F)c1C2,3.65
NC1C2CCC1c1cc(C(F)(F)F)ccc1C2,3.59
CC#Cc1cc(C)[nH]c(=Nc2ccccc2)n1,3.28
NC1C2CCC1c1ccccc1C2,1.63
NC1C2CCC1c1cccc(C(F)(F)F)c1C2,3.41
NC1C2CCC1c1ccc(C(F)(F)F)cc1C2,3.54
NC1C2CCC1c1cc(C(F)(F)F)ccc1C2,3.45
CC(C)OC(=O)C(N)Cc1ccc(O)c(O)c1,0.57
O=C(c1ccccc1)N(NC(=S)Nc1ccccc1)c1ccccc1,3.73
COc1ccc(C(=CC(=O)N2CCOCC2)c2ccc(Cl)cc2)cc1OC,2.68
Cc1ccccc1OCC(O)CNCC(O)COc1ccccc1C,3.67
OC(Cn1ccnc1)(c1ccc(F)cc1)c1ccc(F)cc1,2.95
CNC(=O)N(C)C(=O)Nc1cc(Cc2ccccc2)ccc1F,3.9
CCc1ccc(F)c(NC(=O)N(C)C(=O)NC)c1,3.23
CNC(=O)N(C)C(=O)Nc1cc(F)ccc1F,2.4
CNC(=O)N(C)C(=O)Nc1cc(C(C)C)ccc1F,3.53
CNC(=O)N(C)C(=O)Nc1cc(I)ccc1F,3.58
CNC(=O)N(C)C(=O)Nc1cc(OC(C)C)ccc1F,3.08
CNC(=O)N(C)C(=O)Nc1cc(C(C)=O)ccc1F,1.82
CNC(=O)N(C)C(=O)Nc1cc(-c2ccccc2)ccc1F,3.78
CNC(=O)N(C)C(=O)Nc1cc(OC)ccc1F,2.14
CCC(CC)c1ccc(F)c(NC(=O)N(C)C(=O)NC)c1,4.46
CNC(=O)N(C)C(=O)Nc1cc(C2CCCCC2)ccc1F,4.58
CNC(=O)N(C)C(=O)Nc1cc(C(C)(C)C)ccc1F,3.96
CC(=O)NNC(=O)Nc1cccc(C)c1,0.75
CC(=O)NNC(=O)Nc1ccc(C(C)(C)C)cc1,2.08
CC(=O)NNC(=O)Nc1cccc(F)c1,0.73
CC(=O)NNC(=O)Nc1ccc(F)cc1,0.45
CC(=O)NNC(=O)Nc1cccc(Cl)c1,1.33
CC(=O)NNC(=O)Nc1cccc(Br)c1,1.48
CC(=O)NNC(=O)Nc1cccc(I)c1,1.71
CC(=O)NNC(=O)Nc1ccc(I)cc1,1.65
CC(=O)NNC(=O)Nc1cccc(C(F)(F)F)c1,1.59
COc1cccc(NC(=O)NNC(C)=O)c1,0.33
CCOc1ccc(NC(=O)NNC(C)=O)cc1,0.51
CC(=O)NNC(=O)Nc1ccc(Oc2ccccc2)cc1,2.01
CC(=O)NNC(=O)Nc1ccc(N(C)C)cc1,0.11
CC(=O)NNC(=O)Nc1ccc(O)cc1,-0.79
CC(=O)NNC(=O)Nc1cccc([N+](=O)[O-])c1,0.67
CC(=O)NNC(=O)Nc1ccc([N+](=O)[O-])cc1,0.77
CC(=O)NNC(=O)Nc1ccc(C#N)cc1,0.38
Cn1c(=O)c2[nH]cnc2n(C)c1=O,-0.04
CC(C)(C)C(COc1ccccc1)OC(=S)n1ccnc1,4.27
CC(C)(C)C(COc1ccc(Cl)cc1)OC(=S)n1ccnc1,4.96
CC(C)(C)C(COc1ccc(Br)cc1)OC(=S)n1ccnc1,5.11
Cc1ccc(OCC(OC(=S)n2ccnc2)C(C)(C)C)cc1,4.66
CCCc1ccc(OCC(OC(=S)n2ccnc2)C(C)(C)C)cc1,5.77
CC(C)c1ccc(OCC(OC(=S)n2ccnc2)C(C)(C)C)cc1,5.21
CC(C)(C)C(COc1ccc(-c2ccccc2)cc1)OC(=S)n1ccnc1,6.06
COc1ccc(OCC(OC(=S)n2ccnc2)C(C)(C)C)cc1,4.31
CCc1ccc(OCC(OC(=S)n2ccnc2)C(C)(C)C)cc1,5.09
CC(C)(C)C(COc1ccccc1)OC(=O)n1ccnc1,3.58
CC(C)(C)C(COc1ccc(F)cc1)OC(=O)n1ccnc1,3.68
CC(C)(C)C(COc1ccc(Cl)cc1)OC(=O)n1ccnc1,4.19
CC(C)(C)C(COc1ccc(Br)cc1)OC(=O)n1ccnc1,4.37
CC(C)(C)C(COc1ccc([N+](=O)[O-])cc1)OC(=O)n1ccnc1,3.35
CC(C)(C)C(COc1ccc(C#N)cc1)OC(=O)n1ccnc1,3.15
CC(C)c1ccc(OCC(OC(=O)n2ccnc2)C(C)(C)C)cc1,4.77
Cc1ccc(OCC(OC(=O)n2ccnc2)C(C)(C)C)cc1,4.06
CC(C)(C)C(COc1ccc(-c2ccccc2)cc1)OC(=O)n1ccnc1,4.56
CC(C)(C)c1ccc(OCC(OC(=O)n2ccnc2)C(C)(C)C)cc1,4.82
CCc1ccc(OCC(OC(=O)n2ccnc2)C(C)(C)C)cc1,4.1
CCCc1ccc(OCC(OC(=O)n2ccnc2)C(C)(C)C)cc1,4.73
CCCCc1ccc(OCC(OC(=O)n2ccnc2)C(C)(C)C)cc1,4.97
COc1ccc(OCC(OC(=O)n2ccnc2)C(C)(C)C)cc1,3.46
CSc1ccc(OCC(OC(=O)n2ccnc2)C(C)(C)C)cc1,4.03
CCOc1ccc(OCC(OC(=O)n2ccnc2)C(C)(C)C)cc1,3.86
CCCOc1ccc(OCC(OC(=O)n2ccnc2)C(C)(C)C)cc1,4.1
CCOC(=O)c1ccc(OCC(OC(=O)n2ccnc2)C(C)(C)C)cc1,4.12
Clc1ccc(N=c2cc3[nH]c4ccccc4n(-c4ccc(Cl)cc4)c-3cc2=NCCCN2CCCC2)cc1,7.17
Clc1ccc(N=c2cc3[nH]c4ccccc4n(-c4ccc(Cl)cc4)c-3cc2=NCCCN2CCCCC2)cc1,8.18
CCN(CC)CCCC(C)N=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3[nH]c-2cc1=Nc1ccc(Cl)cc1,7.92
Clc1ccc(N=c2cc3[nH]c4ccccc4n(-c4ccc(Cl)cc4)c-3cc2=NCC2CCNCC2)cc1,6.44
CC(C)=NOCCOC(=O)C(C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,4.6
Cc1ccc(Cc2nc3cc(Cl)ccc3[nH]2)cc1,5.21
COC(=O)C1CC2C3CC=C4CC(=O)C=CC4(C)C3C(O)CC2(C)C1C(=O)CO,1.7
Cc1nn(C)c(Oc2ccccc2)c1C=NOCc1ccc(C(=O)OC(C)(C)C)cc1,5.01
COc1cc(OC)[nH]c(=NC(=O)NS(=O)(=O)c2ncccc2C(=O)N(C)C)n1,0.01
CCOC(=O)CSc1nc(C(C)(C)C)nn1C(=O)N(C)C,2.69
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1cccc(Cl)c1,3.28
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccc(F)cc1,2.85
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccccc1[N+](=O)[O-],2.27
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccccc1,2.45
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccc(Cl)c(Cl)c1,4.25
CC(C)(C)N(NC(=O)c1ccccc1Cl)C(=O)c1ccccc1Cl,2.75
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccc(Cl)cc1,3.42
Cc1ccc(C(=O)N(NC(=O)c2ccccc2)C(C)(C)C)cc1,2.99
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccccc1Cl,2.59
CC(C)(C)N(NC(=O)c1ccc(Cl)cc1)C(=O)c1ccccc1,3.22
CC(C)(C)N(NC(=O)c1cccc(Cl)c1)C(=O)c1ccccc1Cl,3.49
CC(C)(C)N(NC(=O)c1ccc(Cl)cc1)C(=O)c1ccccc1Cl,3.51
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccccc1F,2.38
COc1ccccc1C(=O)N(NC(=O)c1ccccc1)C(C)(C)C,2.04
Cc1ccccc1C(=O)N(NC(=O)c1ccccc1)C(C)(C)C,2.75
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1cccc([N+](=O)[O-])c1,2.73
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccc(Br)cc1,3.66
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1c(F)cccc1F,2.16
COc1ccc(C(=O)N(NC(=O)c2ccccc2)C(C)(C)C)cc1,2.56
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccccc1I,2.83
CSc1ccccc1C(=O)N(NC(=O)c1ccccc1)C(C)(C)C,2.6
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccc(Cl)cc1Cl,3.55
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1cccc(F)c1,2.78
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccccc1Br,2.69
FC(F)C(F)(F)OCC(Cn1cncn1)c1ccc(Cl)cc1Cl,3.56
CCc1ccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)cc1,4.25
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1c(F)c(F)c(F)c(F)c1F,3.25
Cc1cccc(C(=O)N(NC(=O)c2ccccc2)C(C)(C)C)c1,2.79
Cc1cccc(C(=O)N(NC(=O)c2ccccc2)C(C)(C)C)c1C,3.1
Cc1ccc(C(=O)N(NC(=O)c2ccccc2)C(C)(C)C)cc1C,3.34
COc1cccc(C(=O)N(NC(=O)c2ccccc2)C(C)(C)C)c1,2.56
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccc(C#N)cc1,2.5
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccc(C(F)(F)F)cc1,3.77
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1cccc(C(F)(F)F)c1,3.61
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccccc1C(F)(F)F,2.85
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1cccc(C#N)c1,2.34
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1c(Cl)cccc1Cl,2.56
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1cccc(Cl)c1Cl,3.41
Cc1cc(C)cc(C(=O)N(NC(=O)c2ccccc2)C(C)(C)C)c1,3.39
Cc1c(Cl)cccc1C(=O)N(NC(=O)c1ccccc1)C(C)(C)C,3.57
Cc1ccc(C(=O)NN(C(=O)c2ccccc2Cl)C(C)(C)C)cc1,3.15
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1cccc(Br)c1,3.49
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1cccc(I)c1,3.72
CCc1ccccc1C(=O)N(NC(=O)c1ccccc1)C(C)(C)C,2.96
COc1ccc(C(=O)N(NC(=O)c2ccccc2)C(C)(C)C)cc1OC,2.09
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccc(I)cc1,3.78
CCC(C(=O)Oc1ccccc1)C(C)C,4.2
CCOC(C(=O)OCc1ccccc1)C(C)C,3.29
CS(=O)CC(=O)C=NO,-0.72
CSCC(=O)C=NO,1.21
CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)C1CC=C(CO)CC21,7.44
CCCN(CCC)C1COc2c(O)cccc2C1,3.3
COC(=O)c1ccccc1CS(N)(=O)=O,0.37
CCCN1CCOC2c3cc(O)ccc3OCC21,1.97
CCc1nc(S(=O)(=O)Nc2c(F)cccc2F)nn1-c1ccccc1,3.7
Cc1ccc(Cl)c(NS(=O)(=O)c2nc(C)n(-c3ccccc3)n2)c1Cl,4.4
CCc1ccc(-c2nc3cccnc3[nH]2)cc1,3.42
CC(C)(C)c1ccc(-c2nc3cccnc3[nH]2)cc1,4.82
Clc1ccc(Oc2cc(Cl)c(Cl)c(Cl)c2Cl)cc1,6.61
Cc1sc(C(=O)N=c2nn[nH][nH]2)c(OC(C)C)c1Br,1.72
CC(C)Oc1c(C(=O)N=c2nn[nH][nH]2)sc(Br)c1Br,1.85
COc1sc(C(=O)N=c2nn[nH][nH]2)c(OC(C)C)c1Br,1.35
CC(C)Oc1c(Br)c(Br)n(C)c1C(=O)N=c1nn[nH][nH]1,2.52
NC(=O)NS(=O)(=O)c1cccnc1,-0.65
CCCCOC(=O)Nc1ccc(OCC)c(OCC)c1,3.46
CCOc1ccc(NC(=O)OC2CCCC2)cc1OCC,3.33
CCOc1ccccc1NC(=O)OC,2.43
COC(=O)Nc1ccccc1C(F)(F)F,2.09
COC(=O)Nc1cccc(I)c1,3.03
CCc1cccc(NC(=O)OC)c1,2.74
CCOc1cccc(NC(=O)OC)c1,2.31
CCCCc1ccc(NC(=O)OC)cc1,3.69
COP(=S)(OC)Oc1c(Cl)cccc1C#N,3.58
CN(C)C(=O)COC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1NCc1ccco1,1.18
O=C(O)CSC1=NS(=O)(=O)c2ccc(Cl)cc2N1,0.82
O=C(O)CSC1=NS(=O)(=O)c2cc(Cl)ccc2N1,0.72
O=C(O)CSC1=NS(=O)(=O)c2cc(Cl)cc(Cl)c2N1,1.09
O=C(O)CSC1=NS(=O)(=O)c2ccc(Cl)c(Cl)c2N1,1.1
O=C(O)CSC1=NS(=O)(=O)c2cc(Br)ccc2N1,0.92
O=C(O)CSC1=NS(=O)(=O)c2cc(Br)cc(Br)c2N1,1.16
Cc1ccc2c(c1)N=C(SCC(=O)O)NS2(=O)=O,0.7
COc1ccc2c(c1)N=C(SCC(=O)O)NS2(=O)=O,0.37
O=C(O)CSC1=NS(=O)(=O)c2ccc(C(F)(F)F)cc2N1,1.62
O=C(O)CSC1=NS(=O)(=O)c2ccccc2N1,0.18
Oc1c2c(c(O)n1CCCCN1CCN(c3ncccn3)CC1)C1C=CC2C2C=CC12,1.79
COCc1cnc(C2=NC(=O)C(C)(C(C)C)N2)c(C(=O)O)c1,0.73
N#CC(CCc1ccc(Cl)cc1)(Cn1cncn1)c1ccccc1,3.23
CC(C)c1cccc2ccc(S(=O)(=O)O[Na])c-2c1,-2.13
Cc1cc(S(=O)(=O)O[Na])c2cc(C(C)C)cccc1-2,-0.88
CC(CO)CC(F)(F)F,1.39
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC(=O)CCC(N)=O,1.43
COC(=O)CCC(=O)OCC(=O)C1(O)CCC2C3CC=C4CC(=O)CCC4(C)C3C(O)CC21C,2.6
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC(=O)CCCCCC(N)=O,2.3
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC(=O)CCCCCO,2.79
COC(=O)CCCCCC(=O)OCC(=O)C1(O)CCC2C3CC=C4CC(=O)CCC4(C)C3C(O)CC21C,3.7
CN(C)C(=O)COC(=O)c1ccccc1O,1.21
CN(CCO)C(=O)COC(=O)c1ccccc1O,0.86
CCCCCCC(C)(C)c1ccc(C2CCCC(O)C2)c(O)c1,6.68
[N-]=[N+]=NC1CC(n2cnc3c(=N)[nH]c(=N)[nH]c32)OC1CO,0.24
N=c1[nH]c(=N)c2ncn(C3CC(F)C(CO)O3)c2[nH]1,0.05
Cc1ssc(=S)c1Cc1ccccc1,3.78
N#CN=[N+]([O-])c1cccc(F)c1,1.85
N#CN=[N+]([O-])c1ccc(F)cc1,1.8
N#CN=[N+]([O-])c1ccc(C(F)(F)F)cc1,2.47
N#CN=[N+]([O-])c1cccc(C(F)(F)F)c1,2.52
N#CN=[N+]([O-])c1cccc(C#N)c1,1.15
N#CN=[N+]([O-])c1ccc(C#N)cc1,1.18
CCCSCS(=O)CC(CO)NC(=O)C=Cc1c(C)[nH]c(=O)[nH]c1=O,-0.67
CC(C(N)=O)n1nnc2ccccc21,0.35
CCCCC(C(=O)OCC)n1nnc2ccccc21,3.32
CCC(C(N)=O)n1nnc2ccccc21,0.88
CCC(C(N)=O)n1nc2ccccc2n1,1.25
CC(C)(C(N)=O)n1nnc2ccccc21,0.76
CCOC(=O)C(CC)n1nnc2ccccc21,2.34
CCOC(=O)C(C)(C)n1nnc2ccccc21,2.6
CCOC(=O)C(CC)n1nc2ccccc2n1,2.88
CCCCC(C(N)=O)n1nnc2ccccc21,1.88
CCCC(C(=O)OCC)n1nc2ccccc2n1,3.38
CCCC(C(N)=O)n1nc2ccccc2n1,1.75
CCOC(=O)C(C)(C)n1nc2ccccc2n1,2.98
CC(C)(C(N)=O)n1nc2ccccc2n1,1.16
CCCC(C(=O)OCC)n1nnc2ccccc21,2.82
CCCCC(C(=O)OCC)n1nc2ccccc2n1,3.88
CC(C(N)=O)n1nc2ccccc2n1,0.86
CCCC(C(N)=O)n1nnc2ccccc21,1.38
CCCCC(C(N)=O)n1nc2ccccc2n1,2.28
CC(CCC(=O)O)n1nnc2ccccc21,0.15
CCOC(=O)CCC(C)n1nnc2ccccc21,2.64
CC(CC(N)=O)n1nc2ccccc2n1,1.0
CC(CCC(=O)O)n1nc2ccccc2n1,0.69
CC(CCC(N)=O)n1nc2ccccc2n1,1.35
Cc1c(=N)[nH]o[n+]1[O-],-0.17
CC(O)CN(CC(C)O)C(=O)COC(=O)c1ccccc1,0.66
COCCN(CCOC)C(=O)COC(=O)c1ccccc1,1.28
O=C(OCC(=O)N1CCC1)c1ccccc1,1.2
O=C(OCC(=O)N1CCCCCC1)c1ccccc1,2.3
CCC1CCCCN1C(=O)COC(=O)c1ccccc1,2.62
CC1CCCC(C)N1C(=O)COC(=O)c1ccccc1,2.9
O=C(OCC(=O)N1CCC(O)CC1)c1ccccc1,0.63
O=C(OCC(=O)N1CCC1C(=O)O)c1ccccc1,0.79
O=C(OCC(=O)N1CCCC1C(=O)O)c1ccccc1,1.02
COC(=O)C1CCCN1C(=O)COC(=O)c1ccccc1,1.42
CN(C)C(=O)CCOC(=O)c1ccccc1,1.28
CN(C)C(=O)CCCOC(=O)c1ccccc1,1.86
CCN(CC)C(=O)C(C)OC(=O)c1ccccc1,2.3
CC(=O)N(C)C(=O)COC(=O)c1ccccc1,1.58
CC(C)NC(=O)COC(=O)c1ccccc1,1.73
CCCCNC(=O)COC(=O)c1ccccc1,2.36
CCCCCCNC(=O)COC(=O)c1ccccc1,2.81
CC(NC(=O)COC(=O)c1ccccc1)C(N)=O,0.42
O=C(COC(=O)c1ccccc1)NC(CO)(CO)CO,0.25
CCN(C)C(=O)COC(=O)c1ccccc1,1.27
CC(C)CN(CC(C)C)C(=O)COC(=O)c1ccccc1,3.8
Fc1ccc(Cn2cncn2)cc1,1.1
